from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5892855;5954808;245;17165;81;51;17407;91;84;20905;91;84;20905;44;20487;40;23175;25
5892856;5954808;240;16800;81;51;17407;91;84;20860;91;84;20860;48;20212;42;19959;26
5892857;5954808;236;16522;78;50;17074;96;92;21398;98;93;21398;43;19794;39;19541;25
5892858;5954808;231;16142;74;47;16134;89;83;20059;89;83;20059;43;19430;38;19177;24
5892859;5954808;227;15890;74;47;16134;89;82;20033;89;82;20033;42;19185;38;18932;24
5892860;5954808;223;15603;74;47;16036;84;81;18107;88;81;18107;42;18933;37;18680;23
5892861;5954808;220;15422;73;46;15691;82;78;17927;83;78;17927;41;18689;36;18436;23
5892862;5954808;220;15407;73;46;15691;82;78;17912;83;78;17912;41;18357;36;18104;23
5892863;5954808;209;14647;70;44;14965;72;68;17152;72;67;17152;40;17932;35;17679;22
5892864;5954808;207;14472;70;45;14959;66;62;22040;71;65;16977;40;18343;35;18344;21
5892865;5954808;207;14504;69;44;14690;67;63;22098;71;65;17622;39;18654;34;18655;21
5892866;5954808;200;14016;68;43;14358;63;53;16521;63;54;16521;38;17836;34;17837;20
5892867;5954808;203;14205;69;44;14495;65;57;17154;64;58;17154;38;17850;34;17851;20
5892868;5954808;195;13669;65;41;13872;66;61;16670;66;60;16670;37;17514;33;17725;20
5892869;5954808;197;13810;66;42;13951;66;60;16652;64;58;16652;40;14487;35;14488;21
5892870;5954808;194;13606;65;41;13959;63;55;16347;61;53;16347;39;14394;34;14395;21
5892871;5954808;192;13442;64;40;13677;62;54;16239;61;52;16239;38;14107;33;14108;20
5892872;5954808;189;13242;63;40;13577;61;54;16008;61;52;16008;38;14450;33;14451;21
5892873;5954808;186;13006;62;40;13299;66;56;17032;64;56;17045;37;14613;32;14614;20
5892874;5954808;185;12979;63;40;13368;67;57;17089;64;57;17103;37;14611;32;14612;20
5892875;5954808;186;12999;62;40;13327;69;62;17798;67;60;17798;38;14912;33;14913;20
5892876;5954808;184;12898;62;39;13196;71;64;17984;69;62;17969;38;15185;33;15187;21
5892877;5954808;183;12839;61;39;13184;70;64;16698;69;63;18778;35;18158;31;18160;19
5892878;5954808;183;12792;60;38;13060;70;65;16824;70;64;18969;35;18178;31;18179;19
5892879;5954808;182;12742;59;38;12874;68;65;16706;68;63;16706;34;17910;30;17911;19
5892880;5954808;179;12539;60;38;12702;63;60;17549;62;58;16406;34;17966;30;18426;19
5892881;5954808;174;12195;58;37;12438;60;56;16095;60;54;16095;34;17014;30;17015;19
5892882;5954808;171;11949;58;37;12192;62;61;16412;62;59;16412;35;16846;30;16847;20
5892883;5954808;169;11803;57;36;11891;67;61;18346;68;63;18369;35;16316;30;16531;19
5892884;5954808;165;11518;57;36;11747;75;66;18735;73;68;18735;34;16042;30;16257;19
5892885;5954808;162;11358;55;35;11579;74;68;19340;74;70;19340;34;16122;30;16337;19
5892886;5954808;159;11127;54;34;11346;75;62;15306;75;65;18018;30;15168;27;15169;17
5892887;5954808;159;11114;55;35;11349;75;61;15241;75;62;15241;29;14849;26;14850;17
5892888;5954808;162;11362;54;34;11180;75;61;14380;75;68;19138;29;14559;25;14560;16
5892889;5954808;162;11358;55;35;11457;71;62;13910;69;58;14139;28;14283;25;14284;16
5892890;5954808;156;10908;53;34;11207;65;51;13689;64;58;18447;28;14069;24;14070;16
5892891;5954808;158;11088;53;34;11208;70;62;14719;65;57;13045;26;13697;23;13698;15
5892892;5954808;157;11004;48;31;10690;67;60;14162;64;56;12961;29;13243;26;13244;16
5892893;5954808;148;10338;48;30;10518;63;58;11974;62;56;11974;30;14017;26;14018;17
5892894;5954808;146;10254;47;30;10373;59;51;11482;59;52;11700;29;13625;25;13626;18
5892895;5954808;146;10202;-1;-1;-1;53;47;11271;52;47;11271;28;10754;24;10693;16
5892896;5954808;143;10035;47;30;10204;51;43;10962;50;43;10962;27;10513;23;10451;16
5892897;5954808;143;10013;47;30;10189;53;47;11268;52;47;11268;28;10719;25;10658;16
5892898;5954808;142;9933;48;30;10365;58;48;11665;57;49;11665;28;10918;24;10856;16
5892899;5954808;144;10095;49;31;10394;62;56;12536;61;54;12536;29;11169;25;11108;17
5892900;5954808;147;10260;48;31;10661;65;56;12730;64;55;12730;29;12800;25;12739;17
5892901;5954808;144;10093;48;30;10470;67;58;12917;66;57;12917;26;11320;23;11292;17
5892902;5954808;150;10477;43;27;10388;68;60;13066;68;57;15147;26;10955;23;10927;17
5892903;5954808;144;10056;42;27;10206;69;59;15322;70;55;15322;25;10733;23;10705;16
5892904;5954808;146;10217;42;27;10084;73;61;15482;70;57;15482;25;10903;22;10875;16
5892905;5954808;150;10475;44;28;10723;79;71;15549;72;61;15741;26;11174;23;11146;17
5892906;5954808;156;10906;44;28;10723;95;87;18758;101;92;23814;27;11616;24;11588;17
5892907;5954808;153;10683;44;28;10723;93;84;18535;95;89;23591;27;12898;24;12870;17
5892908;5954808;154;10792;52;33;12107;92;81;18302;97;86;23358;30;13154;27;13126;19
5892909;5954808;166;11590;57;36;12742;97;82;18416;98;87;23472;30;13336;27;13309;19
5892910;5954808;154;10795;57;36;12742;95;86;12180;102;86;12180;30;13611;27;13583;20
5892911;5954808;157;10977;62;39;14002;95;91;19059;102;89;12361;34;14890;31;14862;23
5892912;5954808;193;13504;62;39;14002;116;96;20518;118;84;19318;34;14852;31;14824;23
5892913;5954808;194;13548;62;39;14002;116;97;20561;119;85;19361;34;14777;31;14749;23
5892914;5954808;182;12764;54;35;12758;76;59;14314;91;73;19588;30;15025;26;14997;19
5892915;5954808;179;12533;54;35;12758;71;56;14083;81;62;13378;30;14919;26;14892;19
5892916;5954808;175;12275;53;33;12448;65;52;13826;78;61;14375;29;14568;25;14540;17
5892917;5954808;168;11746;51;32;12142;63;52;13845;68;53;13845;28;14025;24;13997;17
5892918;5954808;167;11690;50;32;11776;64;52;13790;67;53;13790;28;13996;24;13968;17
5892919;5954808;168;11755;50;32;11776;65;53;13855;68;54;13855;28;13601;24;13573;17
5892920;5954808;169;11831;53;34;12225;71;58;12592;80;61;12592;29;13766;25;13738;18
5892921;5954808;168;11786;53;34;12225;67;59;12548;77;60;12548;29;13994;25;13966;18
5892922;5954808;172;12063;53;34;12225;74;61;12825;87;64;12825;29;14533;25;14505;18
5892923;5954808;186;13009;54;34;13090;84;74;14356;94;79;14356;31;16463;27;16435;19
5892924;5954808;183;12777;54;34;13090;82;70;14124;94;75;14124;31;16312;27;16284;19
5892925;5954808;179;12496;53;34;12829;78;66;13842;88;71;13842;31;16102;26;16074;19
5892926;5954808;184;12850;54;35;13190;81;71;14196;94;76;14196;31;16597;27;16569;19
5892927;5954808;187;13118;55;35;13266;86;75;14464;94;80;14464;32;15499;27;15438;19
5892928;5954808;200;14029;56;35;14065;86;63;15114;97;85;14768;34;15611;30;15550;21
5894606;5954808;576;40287;170;108;40675;125;106;50301;132;118;47829;75;44118;67;44900;39
5894607;5954808;581;40672;169;107;40885;133;110;50544;138;122;48072;75;43670;67;44453;40
5894608;5954808;580;40583;169;107;40885;129;108;50455;138;120;47983;75;43987;67;44770;39
5894609;5954808;567;39698;165;104;40094;128;108;41113;136;119;40770;74;43167;66;43949;39
5894610;5954808;563;39419;164;104;39753;126;105;41114;132;116;40771;73;42871;66;43653;39
5894611;5954808;565;39530;167;106;39968;126;107;40940;134;111;43904;75;43375;68;44462;40
5894612;5954808;561;39294;167;105;39637;125;103;42346;131;110;42895;75;43228;67;43736;40
5894613;5954808;556;38892;166;105;39450;127;102;42267;134;109;42816;76;42720;68;43228;41
5894614;5954808;554;38760;164;104;39157;129;101;41822;134;108;42371;76;42599;68;43107;41
5894615;5954808;554;38811;164;103;38886;129;105;42117;134;112;42666;75;42694;67;43202;41
5894616;5954808;546;38224;166;105;39377;129;102;41312;138;109;41860;76;42128;68;42636;41
5894617;5954808;543;38038;162;102;38574;129;105;41485;138;111;42034;75;41983;67;42491;40
5894618;5954808;546;38213;160;102;38273;131;108;39465;149;112;42428;75;42372;67;42881;41
5894619;5954808;545;38128;161;102;38384;129;107;41021;145;111;42343;75;42599;67;43107;41
5894620;5954808;536;37500;161;102;38384;137;118;39188;149;122;42151;76;42164;68;42672;41
5894621;5954808;531;37192;156;99;37174;135;114;38880;149;118;41843;74;42914;67;43422;40
5894622;5954808;529;37039;158;100;37140;133;111;38727;149;115;41690;76;42830;68;43338;40
5894623;5954808;528;36982;158;100;37140;133;112;38479;149;116;41442;76;42716;68;43225;40
5894624;5954808;528;36993;159;101;37353;133;112;38491;149;116;41454;76;42933;68;43441;40
5894625;5954808;531;37136;159;101;37353;135;114;38634;149;118;41597;76;43046;68;43554;40
5894626;5954808;533;37306;160;101;37732;130;107;41420;142;105;41420;77;43957;69;45059;40
5894627;5954808;529;37044;160;101;37655;124;103;40520;142;101;40520;76;43641;68;44743;40
5894628;5954808;530;37089;160;101;37541;134;111;41091;142;109;41091;76;43608;68;44710;40
5894629;5954808;521;36503;160;101;37544;134;112;41169;142;110;41169;77;43735;68;44837;40
5894630;5954808;514;35969;165;104;37648;144;121;41771;149;119;41771;78;44244;70;45346;42
5894631;5954808;519;36326;166;105;37392;146;124;42020;150;122;42020;-1;44585;-1;45687;-1
5894632;5954808;517;36204;160;101;36413;146;135;40953;148;133;42797;-1;44985;-1;46087;-1
5894633;5954808;511;35796;160;101;36413;144;129;40546;149;127;44596;-1;41029;-1;41359;-1
5894634;5954808;498;34890;159;101;36402;144;126;40341;151;124;44391;-1;41026;-1;41356;-1
5894635;5954808;500;35021;156;99;36044;141;121;39992;143;126;45453;74;40354;66;40684;40
5894636;5954808;495;34679;153;97;35034;138;116;39651;140;121;45111;74;39082;66;39590;40
5894637;5954808;494;34576;153;97;34975;132;112;39326;131;114;42431;74;39067;65;39575;39
5894638;5954808;485;33971;151;95;35061;129;108;39077;124;109;41477;73;38556;64;39065;39
5894639;5954808;484;33876;150;95;34969;129;104;38824;124;106;41929;71;38922;62;39321;39
5894640;5954808;485;33971;150;95;34969;129;106;38943;124;108;42048;71;38636;63;39145;38
5894641;5954808;488;34177;149;94;34614;130;110;39222;129;112;42328;71;38370;63;38594;38
5894642;5954808;482;33720;149;95;34738;141;121;41074;141;126;46535;69;38395;61;38619;38
5894643;5954808;481;33679;149;95;34738;141;121;41034;141;126;46494;69;38552;61;38776;38
5894644;5954808;483;33798;149;95;34741;144;122;41153;144;120;45202;69;38491;61;38715;37
5894645;5954808;-1;-1;141;89;32141;-1;-1;-1;-1;-1;-1;64;35815;56;36039;34
5894646;5954808;454;31797;141;89;32141;135;120;40804;140;121;48321;64;35853;56;36077;34
5894647;5954808;453;31699;141;89;32108;134;115;40696;130;111;44868;64;35620;56;35844;34
5894648;5954808;454;31810;141;89;32108;134;117;41149;132;111;44867;64;35943;56;36167;34
5894649;5954808;455;31853;141;89;32057;136;118;40918;132;114;45441;64;35928;56;36152;34
5894650;5954808;439;30743;142;90;32407;128;114;39192;132;114;47071;63;35252;55;35476;33
5894651;5954808;435;30415;135;85;30907;123;110;38468;129;114;47139;63;35334;55;35558;33
5894652;5954808;434;30410;135;85;30811;124;110;38463;129;114;47160;64;35597;56;35820;34
5894653;5954808;438;30654;135;86;31051;132;114;38707;132;120;49758;64;35913;56;36137;34
5894654;5954808;403;28239;127;81;28690;111;100;35190;121;101;34847;61;32477;54;32478;32
5894655;5954808;399;27943;126;80;28392;108;99;35247;120;101;34866;61;32210;53;32211;31
5894656;5954808;396;27689;126;80;28220;105;95;34994;118;100;34301;60;31942;53;31943;31
5894657;5954808;393;27513;125;79;27926;103;92;34818;113;100;32436;59;31780;52;31781;31
5894658;5954808;389;27233;124;79;27793;107;96;35048;118;105;32163;59;31501;52;31502;31
5894659;5954808;388;27168;123;78;27579;105;95;34983;118;104;32098;59;31288;51;31289;30
5894660;5954808;382;26741;122;77;27270;102;90;34108;111;96;31677;58;30900;51;30902;30
5894661;5954808;377;26418;121;77;26978;101;91;31285;108;92;31285;57;30833;50;30834;30
5894662;5954808;376;26319;120;76;26519;101;90;31185;103;91;31185;57;30483;50;30484;29
5894663;5954808;371;25995;119;76;26433;102;93;31267;106;93;31267;60;29932;53;29933;31
5894664;5954808;377;26410;122;77;26874;105;99;31682;116;100;31682;55;30530;48;30532;28
5894665;5954808;365;25574;117;74;25846;106;98;31614;113;99;31614;54;29618;47;29619;28
5894666;5954808;356;24900;118;74;25675;109;101;29505;112;103;28906;55;26621;49;27100;29
5894667;5954808;349;24446;118;74;25675;102;94;26397;105;93;26397;54;25634;47;26114;28
5894668;5954808;347;24266;110;70;24355;99;92;29634;99;93;29634;54;25649;47;26129;28
5894669;5954808;341;23894;110;70;24253;95;90;28467;97;85;25846;53;28609;46;28610;28
5894670;5954808;337;23590;109;69;24001;90;81;25488;92;87;28109;52;28405;46;28406;27
5894671;5954808;334;23369;108;68;23799;89;84;28009;92;86;28009;53;28478;46;28479;28
5894672;5954808;330;23073;107;68;23643;88;79;25029;90;78;25029;52;27966;45;27967;27
5894673;5954808;329;23013;106;67;23383;90;79;24980;92;78;24980;52;27778;45;27779;27
5894674;5954808;321;22444;105;67;22886;92;83;24954;94;86;26687;51;24204;45;24684;27
5894675;5954808;318;22252;104;66;22677;91;84;25006;92;84;26595;52;27886;45;27887;27
5894676;5954808;313;21903;103;65;22259;92;87;27806;92;81;25642;52;24293;45;24772;27
5894677;5954808;309;21618;101;64;22065;92;82;25881;92;81;25881;53;24414;46;24894;27
5894678;5954808;304;21268;99;63;21660;88;82;25086;92;82;25929;53;24693;46;25132;27
5894679;5954808;303;21180;99;63;21670;88;81;24998;90;82;24998;54;24579;47;24579;28
5894680;5954808;298;20855;98;62;21222;82;75;24546;82;76;24546;50;22952;44;22953;26
5894681;5954808;293;20531;97;62;20962;79;70;24262;82;71;24262;49;22768;43;22770;25
5894682;5954808;290;20290;96;61;20689;76;70;23969;79;71;23969;49;22176;43;22177;25
5894683;5954808;286;20033;94;60;20404;73;68;26749;76;70;26749;48;22090;42;22091;24
5894684;5954808;282;19745;94;59;20253;77;71;26898;75;69;23456;46;21622;41;21623;24
5894685;5954808;280;19577;92;58;19860;78;72;23246;76;72;23246;45;21790;40;21791;24
5894686;5954808;277;19396;91;58;19816;81;74;23420;80;74;23420;45;21913;40;21914;23
5894687;5954808;273;19134;90;57;19572;80;73;23329;79;73;23329;45;21682;40;21402;24
5894688;5954808;271;18953;87;55;19192;77;71;22542;77;71;23406;45;21508;40;21228;23
5894689;5954808;265;18580;86;55;18945;73;66;22170;72;66;22170;45;21166;40;21168;24
5894690;5954808;264;18468;86;54;18843;73;65;22132;72;65;22132;46;21278;40;21279;24
5894691;5954808;258;18091;86;54;18843;82;74;22750;80;74;22750;46;22493;41;22494;24
5894692;5954808;256;17909;83;53;18292;77;71;22568;78;71;22568;46;22256;41;22258;25
5894693;5954808;255;17840;82;52;18061;80;73;22692;79;73;22692;46;22344;41;22345;25
5894694;5954808;253;17683;82;52;18061;83;76;22926;82;76;22926;45;22361;40;22362;25
5894695;5954808;256;17908;80;51;17542;86;80;23175;86;80;23175;50;22258;44;22260;27
5894696;5954808;253;17712;80;51;17579;88;82;22904;88;82;22904;50;22461;44;22462;27
5894697;5954808;246;17224;80;51;17572;91;85;23126;92;85;23126;44;22749;40;22750;25
5894698;5954808;240;16767;78;50;17120;85;79;20506;85;79;20506;44;20377;40;20124;25
5894699;5954808;239;16714;78;50;17120;83;78;20454;83;78;20454;44;20015;39;19762;25
5894700;5954808;235;16449;78;49;16976;83;78;20450;83;78;20450;43;19787;39;19535;25
5894701;5954808;231;16181;74;47;16354;85;79;19781;85;79;19781;43;19493;38;19240;24
5894702;5954808;231;16136;74;47;16354;85;79;19816;85;79;19816;43;19415;38;19162;24
5894703;5954808;228;15928;74;47;16354;83;78;19721;84;78;19721;42;19121;37;18868;23
5894704;5954808;220;15385;73;46;15691;83;78;17889;83;78;17889;41;18517;36;18264;23
5894705;5954808;220;15388;70;44;14988;83;78;17892;83;78;17892;40;18017;35;17764;22
5894706;5954808;210;14686;68;43;14996;73;69;17191;72;68;17191;39;17710;35;17457;21
5894707;5954808;203;14193;69;44;14579;66;62;16698;67;61;16698;39;18166;35;18167;21
5894708;5954808;202;14113;69;44;14594;65;61;16617;65;60;16617;38;18221;34;18222;20
5894709;5954808;198;13872;68;43;14270;63;53;16494;61;54;16494;38;17839;33;17840;20
5894710;5954808;199;13943;68;43;14243;63;56;16668;62;58;16472;36;17524;32;17525;19
5894711;5954808;191;13402;65;41;13719;63;58;16402;62;57;16402;37;17230;33;17441;20
5894712;5954808;192;13418;65;41;13922;63;56;16114;62;56;16128;39;14498;34;14499;21
5894713;5954808;193;13538;65;41;13881;66;57;16211;64;55;16211;39;14318;34;14319;21
5894714;5954808;188;13154;63;40;13487;60;51;15811;56;49;15811;38;13733;33;13734;20
5894715;5954808;184;12894;62;39;13237;62;54;16001;61;52;16001;38;13959;33;13960;20
5894716;5954808;182;12731;62;39;13108;66;61;17712;64;56;16297;38;14205;33;14207;20
5894717;5954808;180;12590;60;38;12952;66;56;17369;64;56;17369;37;14552;32;14553;20
5894718;5954808;181;12661;61;38;12996;68;59;17578;67;59;17591;39;14174;34;14175;21
5894719;5954808;181;12655;60;38;12943;68;61;16450;69;63;16450;39;13889;34;13694;21
5894720;5954808;180;12568;60;38;12941;68;59;16344;67;61;16344;37;13677;31;13481;20
5894721;5954808;178;12490;59;37;12839;66;60;16522;67;61;16489;37;14203;32;14204;21
5894722;5954808;176;12341;58;37;12584;66;60;17238;67;61;16514;36;13942;31;13944;21
5894723;5954808;176;12343;58;37;12548;66;57;17027;64;59;17027;35;14018;30;14019;19
5894724;5954808;171;11966;57;36;12189;62;60;16389;62;58;16389;35;16755;30;16756;19
5894725;5954808;168;11766;57;36;12081;67;63;16577;66;61;16577;34;16579;30;16580;19
5894726;5954808;164;11511;56;36;11788;68;60;18278;70;62;18278;33;16328;29;16329;19
5894727;5954808;161;11275;55;35;11499;70;63;18980;71;65;18980;33;16048;29;16057;18
5894728;5954808;160;11199;54;35;11381;73;65;19159;72;67;19159;33;15751;29;15966;19
5894729;5954808;156;10911;53;34;11184;73;58;15208;72;62;17804;32;15434;28;15649;18
5894730;5954808;154;10774;53;33;10994;70;62;17719;70;57;14901;30;15043;27;15044;17
5894731;5954808;154;10794;53;34;11086;73;59;15105;72;60;15105;30;14991;26;14992;17
5894732;5954808;154;10762;53;34;11063;73;63;13968;69;57;14484;30;14961;27;14962;17
5894733;5954808;152;10657;52;33;11023;68;51;13716;67;52;13716;28;14218;25;14219;16
5894734;5954808;154;10759;54;34;11192;73;64;14058;70;57;14062;29;14591;25;14593;16
5894735;5954808;146;10245;49;31;10373;65;59;11107;63;56;11107;27;13429;24;13430;16
5894736;5954808;145;10127;49;31;10435;63;57;10988;62;54;10988;30;12765;26;12766;17
5894737;5954808;142;9949;46;29;10168;59;50;10747;60;52;11308;28;13442;25;13443;16
5894738;5954808;142;9940;47;30;10113;57;47;11266;56;48;11266;28;10420;24;10358;16
5894739;5954808;140;9790;46;29;9964;50;42;10758;50;42;10758;26;10292;23;10231;15
5894740;5954808;139;9742;46;29;9960;53;46;11051;52;46;11051;26;10468;23;10407;15
5894741;5954808;139;9746;47;30;10032;61;51;11334;60;52;11334;28;10625;24;10563;16
5894742;5954808;140;9783;49;31;10052;64;60;12787;63;56;12124;28;11037;25;10976;17
5894743;5954808;141;9853;48;31;10460;68;62;12944;64;58;12282;29;11262;25;11201;17
5894744;5954808;141;9878;47;30;10419;69;61;13088;70;60;13088;29;12382;26;12320;17
5894745;5954808;141;9861;46;29;10270;71;64;13297;74;62;16038;26;12190;23;12129;17
5894746;5954808;145;10120;43;27;10201;81;65;15739;74;61;15739;25;10666;22;10638;16
5894747;5954808;140;9785;41;26;9864;75;60;15613;70;56;15613;25;10416;22;10389;16
5894748;5954808;143;10002;42;27;10139;78;63;15830;75;59;15830;26;10805;23;10778;16
5894749;5954808;157;10987;42;27;10139;95;88;18838;102;93;23895;27;11661;24;11633;17
5894750;5954808;154;10745;44;28;10723;94;85;18597;98;90;23653;27;11890;24;11862;17
5894751;5954808;147;10289;44;28;10723;88;79;11673;91;79;11673;30;13401;27;13374;19
5894752;5954808;149;10432;57;36;12742;92;81;11817;93;81;11817;30;13552;27;13524;19
5894753;5954808;149;10412;57;36;12742;92;81;11797;93;81;11797;30;13756;27;13729;19
5894754;5954808;152;10634;62;39;14002;95;84;12018;97;84;12018;34;15113;31;15086;23
5894755;5954808;156;10894;62;39;14002;95;88;12278;100;88;12278;34;14985;31;14957;23
5894756;5954808;189;13258;51;33;12080;85;66;14808;92;80;20081;30;14737;26;14709;19
5894757;5954808;185;12969;51;33;12080;81;62;14519;91;76;19792;30;15349;26;15321;19
5894758;5954808;186;13028;52;33;12116;85;69;15128;91;77;19851;30;15005;26;14977;19
5894759;5954808;166;11619;50;32;11811;63;45;12531;67;46;12531;28;13937;25;13909;17
5894760;5954808;165;11580;51;32;11853;63;50;13680;67;51;13680;28;13735;24;13708;17
5894761;5954808;163;11404;49;31;11667;63;48;13503;67;49;13503;28;13837;24;13809;17
5894762;5954808;167;11657;49;31;11667;64;51;13757;67;52;13757;28;13314;24;13287;17
5894763;5954808;165;11534;50;32;11523;65;56;12296;73;57;12296;28;13698;24;13670;17
5894764;5954808;166;11646;53;34;12225;66;57;12407;73;58;12407;29;14169;25;14141;18
5894765;5954808;172;12054;53;34;12225;74;61;12816;87;64;12816;29;14487;25;14460;18
5894766;5954808;179;12498;53;34;12225;80;66;13845;88;71;13845;29;14464;25;14402;18
5894767;5954808;176;12312;52;33;12549;75;64;13658;85;69;13658;30;16304;26;16277;18
5894768;5954808;175;12268;52;33;12549;75;63;13615;82;68;13615;30;16013;26;15985;18
5894769;5954808;186;13039;55;35;13266;83;74;14386;94;79;14386;32;15041;27;14980;19
5894770;5954808;188;13171;55;35;13266;88;76;14518;94;81;14518;32;15241;27;15180;19
5894771;5954808;194;13554;54;34;13659;81;60;16366;94;78;14293;27;15468;24;15407;17
5894772;5954808;191;13358;54;34;13697;81;56;16086;94;75;14097;27;15724;24;15662;17
5896448;5954808;571;39964;167;106;40349;122;101;51620;132;113;47506;74;43700;66;44482;39
5896449;5954808;573;40113;166;105;40308;123;101;51626;132;114;47513;74;43544;66;44326;38
5896450;5954808;576;40337;168;106;40777;126;105;50209;132;117;47736;74;43871;66;44654;39
5896451;5954808;578;40450;164;104;39970;132;110;50566;138;122;48093;74;43886;66;44668;39
5896452;5954808;561;39294;163;103;39614;124;103;40733;130;114;40390;73;42854;65;43636;38
5896453;5954808;565;39542;168;106;39913;128;106;40956;133;117;40613;76;43048;68;43831;41
5896454;5954808;566;39624;168;107;39973;131;109;41035;140;113;43998;76;43670;68;44179;41
5896455;5954808;558;39085;164;104;39087;129;106;42553;134;112;42696;76;42916;68;43424;41
5896456;5954808;553;38703;164;103;38897;129;102;41901;134;109;42450;75;42488;67;42996;41
5896457;5954808;548;38369;163;103;38812;129;100;41449;134;107;41998;75;42221;67;42729;40
5896458;5954808;544;38092;161;102;38346;129;100;41179;136;107;41728;74;41918;67;42426;40
5896459;5954808;540;37801;161;102;38139;129;99;41107;136;112;42389;74;41638;66;42147;40
5896460;5954808;540;37766;160;101;38059;129;101;40660;138;108;41209;74;41782;67;42290;40
5896461;5954808;536;37541;160;101;38059;129;98;40434;136;111;41716;74;42088;67;42596;40
5896462;5954808;534;37405;160;101;38059;129;101;40614;138;107;41163;74;42176;67;42684;40
5896463;5954808;528;36960;156;99;37174;129;106;40048;145;111;41369;74;42897;67;43405;40
5896464;5954808;526;36795;156;99;37174;131;108;38483;145;112;41446;74;42598;67;43106;40
5896465;5954808;526;36795;158;100;37140;131;109;38293;149;113;41256;76;42681;68;43189;40
5896466;5954808;526;36837;157;99;37062;133;110;38335;149;114;41298;76;42981;68;43489;40
5896467;5954808;531;37190;159;101;37353;137;115;38688;149;119;41652;76;43086;68;43594;40
5896468;5954808;530;37080;158;100;37295;124;103;40557;142;101;40557;76;43446;68;44548;40
5896469;5954808;526;36831;158;100;37295;121;103;40307;142;98;40307;76;43306;68;44408;40
5896470;5954808;527;36894;159;100;37203;130;108;40896;142;106;40896;76;43166;68;44268;40
5896471;5954808;526;36802;160;101;37452;134;112;41147;142;110;41147;77;43561;68;44664;40
5896472;5954808;512;35822;160;101;37452;146;125;42073;150;123;42073;77;44474;69;45576;41
5896473;5954808;508;35575;165;104;37648;146;126;42144;149;124;42144;78;44722;70;45824;42
5896474;5954808;507;35517;160;101;36413;149;136;41009;153;134;45058;-1;45278;-1;41738;-1
5896475;5954808;506;35424;160;101;36413;145;131;40695;149;129;44744;-1;41176;-1;41506;-1
5896476;5954808;494;34583;159;101;36402;147;130;40598;153;128;44648;-1;41229;-1;41559;-1
5896477;5954808;494;34586;153;97;35034;138;120;39929;143;125;45389;74;40313;66;40643;40
5896478;5954808;496;34736;153;97;35034;138;117;39708;140;122;45168;74;38957;66;39465;40
5896479;5954808;489;34255;152;96;34851;132;111;38655;131;113;41761;74;38765;65;39273;39
5896480;5954808;485;33917;151;96;34650;129;106;38317;124;108;41423;73;38406;64;38915;39
5896481;5954808;480;33619;148;94;34254;124;102;38020;121;104;41125;72;38168;64;38677;38
5896482;5954808;482;33772;148;94;34273;129;104;38172;124;106;41278;71;38552;63;39060;38
5896483;5954808;487;34059;148;94;34273;130;108;38460;129;110;41565;71;38803;63;39312;38
5896484;5954808;485;33938;149;95;34738;144;124;41292;148;122;45342;69;38657;61;38881;38
5896485;5954808;485;33918;149;95;34738;144;124;41272;146;122;45322;69;38605;61;38829;38
5896486;5954808;-1;-1;141;89;32141;-1;-1;-1;-1;-1;-1;64;-1;56;-1;34
5896487;5954808;457;31963;141;89;32141;138;123;40970;143;124;48487;64;35739;56;35963;34
5896488;5954808;453;31691;141;89;32141;135;119;40698;136;120;48215;64;35641;56;35865;34
5896489;5954808;450;31479;140;88;31925;128;116;40486;130;114;45648;64;35475;56;35699;34
5896490;5954808;451;31538;140;89;31976;129;114;40602;130;109;45125;64;35575;56;35798;34
5896491;5954808;452;31616;141;89;32057;132;117;40851;130;113;45374;64;35902;56;36126;34
5896492;5954808;440;30779;142;90;32407;126;112;39018;132;115;47102;62;34764;55;34988;33
5896493;5954808;437;30622;135;86;30966;124;109;38820;129;113;46946;63;35106;55;35330;33
5896494;5954808;439;30722;136;86;31169;128;114;39204;132;114;47074;63;35306;55;35530;33
5896495;5954808;443;30987;136;86;31272;136;118;39040;142;125;50092;65;36093;57;36316;35
5896496;5954808;406;28396;129;82;28905;115;105;35701;123;106;35238;62;32716;54;32717;32
5896497;5954808;403;28227;127;81;28687;113;103;35531;121;104;35068;61;32506;54;32508;32
5896498;5954808;395;27670;125;79;28116;103;91;34968;111;99;32586;58;32108;51;32109;30
5896499;5954808;392;27439;125;79;27966;102;90;34894;109;98;32511;59;32363;51;32365;30
5896500;5954808;394;27558;125;79;28011;104;94;34893;116;102;32511;60;31846;52;31847;31
5896501;5954808;385;26921;123;78;27316;103;92;34246;114;101;31863;58;31299;51;31300;30
5896502;5954808;381;26685;122;77;27113;103;91;34213;112;100;31792;56;30709;49;30710;29
5896503;5954808;385;26938;123;78;27276;106;95;34465;118;103;32044;57;30891;50;30893;30
5896504;5954808;381;26653;122;77;27030;113;100;34816;122;103;31925;57;30495;49;30497;30
5896505;5954808;379;26513;122;77;26918;108;100;31786;118;97;31786;56;30553;49;30554;29
5896506;5954808;376;26353;121;77;26734;105;99;31831;113;99;31625;56;30498;49;30499;29
5896507;5954808;354;24798;122;77;26806;108;99;29403;109;99;26851;55;26310;49;26790;29
