from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5853824;5861358;298;20832;88;56;19051;86;71;18956;107;89;39068;40;23148;35;23162;22
5853825;5861358;292;20458;86;55;18733;86;72;18999;102;89;39110;39;20509;33;20523;21
5853826;5861358;288;20144;85;54;18321;94;84;21832;101;84;21832;38;20161;33;20176;20
5853827;5861358;286;20006;84;53;18269;92;80;21539;97;80;21539;38;20316;32;20330;20
5853828;5861358;298;20884;89;56;19243;102;76;21910;115;91;23195;39;20859;34;20874;21
5853829;5861358;300;21012;90;57;19474;102;71;20554;111;92;27144;40;21162;34;21082;22
5853830;5861358;304;21255;92;58;19787;102;74;21382;114;93;27259;40;21343;35;21358;22
5853831;5861358;306;21441;92;58;19762;102;73;21023;114;94;27614;41;21560;35;21574;22
5853832;5861358;296;20740;92;58;19695;109;90;21029;119;106;24558;40;21702;34;21716;22
5853833;5861358;233;16307;92;58;19695;100;76;21999;108;78;25877;40;20583;35;20598;22
5853834;5861358;232;16226;81;52;17640;96;75;21918;108;77;25796;39;20734;34;20749;22
5853835;5861358;222;15567;85;54;17261;100;76;22447;108;78;26325;37;21224;32;21239;20
5853836;5861358;219;15327;85;54;17228;95;73;22208;105;75;26086;36;20960;32;20975;20
5853837;5861358;211;14794;84;54;16892;105;84;23771;116;86;27649;37;20437;33;21552;22
5853838;5861358;215;15039;84;54;16892;112;88;24016;123;102;40810;37;-1;33;-1;22
5853839;5861358;217;15207;84;53;16868;119;107;18819;125;116;20317;37;-1;33;-1;22
5853840;5861358;220;15389;84;53;16868;124;112;19673;126;107;19153;36;-1;32;-1;21
5853841;5861358;197;13769;83;53;16460;116;103;19062;117;99;18542;36;18628;32;18643;21
5853842;5861358;187;13077;83;53;16460;121;109;18957;126;118;18809;35;18759;31;18773;22
5853843;5861358;183;12783;63;40;12585;119;106;18798;125;115;20296;34;18884;31;18899;22
5853844;5861358;184;12885;63;40;12585;121;108;18945;126;118;18797;34;19111;31;19126;23
5853845;5861358;185;12937;63;40;12585;124;112;19692;129;121;19023;34;19448;31;19462;23
5853846;5861358;188;13160;63;40;12585;126;115;19915;130;111;19395;33;-1;30;-1;22
5853847;5861358;176;12304;62;39;12570;73;65;11544;79;66;11544;33;-1;30;-1;22
5853848;5861358;172;12052;-1;-1;-1;75;66;11619;84;71;12996;32;16650;27;16665;17
5853849;5861358;169;11853;-1;-1;-1;79;68;11738;85;73;13114;-1;16612;-1;16626;-1
5853850;5861358;139;9721;-1;-1;-1;90;81;12546;91;81;12546;25;10812;22;10812;16
5853851;5861358;135;9466;48;30;8975;87;77;12290;88;77;12290;25;10786;22;10786;15
5853852;5861358;123;8581;48;30;8975;73;65;11406;75;65;11406;22;9666;19;9666;13
5853853;5861358;120;8368;48;30;8975;69;62;11192;71;62;11192;21;9578;18;9578;13
5853854;5861358;115;8049;48;30;8989;68;57;10874;69;58;10874;21;9375;19;9375;13
5853855;5861358;124;8646;45;28;8377;73;62;14925;75;64;11027;20;9034;18;9034;12
5853856;5861358;109;7620;45;28;8426;56;47;9895;57;48;9895;20;8856;18;8856;12
5853857;5861358;105;7340;43;28;8098;61;54;10920;63;55;10920;20;8438;18;8438;12
5853858;5861358;100;6971;42;27;7765;60;49;10551;62;49;10551;19;8177;17;8177;12
5853859;5861358;97;6801;41;26;7677;55;47;7281;57;48;7281;20;8592;17;8592;12
5853860;5861358;96;6722;40;25;7609;55;46;7202;57;47;7202;21;8924;18;8924;13
5853861;5861358;94;6592;45;29;8340;59;52;8628;62;52;7602;21;9012;18;9012;13
5853862;5861358;87;6077;35;22;6465;49;40;6832;50;41;6832;18;7543;16;7543;11
5853863;5861358;79;5511;35;22;6377;47;36;6170;44;39;7547;18;6794;16;6794;11
5853864;5861358;75;5269;33;21;6078;44;35;6068;43;37;7444;17;6488;15;6488;11
5853865;5861358;74;5210;32;20;5836;42;35;6101;42;37;7219;17;6616;14;6616;10
5853866;5861358;69;4804;31;20;5630;40;33;5256;42;36;6633;15;6154;13;6154;10
5853867;5861358;65;4575;30;19;5338;40;32;5138;41;34;5138;15;5911;13;5911;9
5853868;5861358;60;4226;29;18;4974;36;29;4608;39;31;5984;15;6064;13;6064;9
5853869;5861358;56;3938;27;17;4674;36;28;4597;37;30;4422;14;5676;12;5676;9
5853870;5861358;51;3576;25;16;4286;34;28;4267;35;27;4267;14;5660;12;5660;9
5853871;5861358;47;3291;23;15;4021;31;27;4604;33;26;4604;13;5250;12;5250;9
5853872;5861358;43;2977;21;14;3691;29;24;3072;32;24;3072;13;5381;12;5381;9
5853873;5861358;39;2748;21;13;3472;29;23;2738;32;23;2738;14;5715;12;5715;9
5853874;5861358;35;2419;19;12;3145;26;21;3742;29;20;3742;13;5404;12;5404;9
5853875;5861358;32;2222;19;12;2973;27;23;2243;28;23;2243;13;4796;12;4796;8
5853876;5861358;32;2222;18;12;2923;28;23;3788;29;22;3788;13;4499;12;4499;9
5853877;5861358;28;1940;17;11;2658;27;23;3802;27;22;3802;13;4373;12;4373;9
5853878;5861358;27;1906;17;11;2594;25;20;2732;26;19;2732;14;3535;13;3535;9
5853879;5861358;27;1861;18;11;2717;25;17;2534;25;16;2534;10;3166;9;3166;7
5853880;5861358;22;1567;16;10;2505;20;14;2301;20;15;2025;9;3013;8;3013;6
5853881;5861358;23;1619;16;10;2514;22;15;2143;22;16;2143;9;4499;8;4499;6
5853882;5861358;20;1387;14;9;2159;20;20;1387;20;20;1387;6;2413;6;2413;5
5853883;5861358;23;1627;16;10;2281;23;18;2098;23;19;2520;7;2596;7;2596;5
5853884;5861358;36;2547;18;12;2684;36;31;4481;34;21;3366;9;3475;8;3475;7
5853885;5861358;35;2438;18;12;2684;33;27;3078;31;20;3257;9;3310;8;3310;7
5855618;5861358;-1;-1;211;134;46894;181;165;56172;184;174;57365;84;55060;74;56258;48
5855619;5861358;-1;-1;210;133;46718;172;151;55212;179;160;56406;84;54792;73;55989;48
5855620;5861358;-1;-1;207;131;46296;170;147;54920;179;156;56113;84;54513;73;55710;47
5855621;5861358;600;42032;206;131;46133;167;146;54835;179;155;56028;83;54281;72;55478;47
5855622;5861358;-1;-1;204;129;45654;162;143;54676;177;153;55870;82;54021;71;55219;46
5855623;5861358;605;42338;204;129;45654;172;147;54953;181;148;53831;82;53883;71;55081;46
5855624;5861358;-1;-1;202;128;45374;156;136;54145;172;137;53023;81;53620;71;54818;45
5855625;5861358;599;41955;202;127;45571;150;125;54077;167;126;52955;82;53695;71;54893;45
5855626;5861358;599;41898;201;127;45391;147;124;54020;167;125;52898;81;53526;71;54724;45
5855627;5861358;598;41877;198;125;44668;144;122;53170;162;131;54364;79;52815;69;54013;44
5855628;5861358;-1;-1;199;126;44667;153;125;53400;172;126;52278;80;52829;69;54027;44
5855629;5861358;-1;-1;199;126;44665;153;126;53453;172;127;52331;80;52841;69;54038;44
5855630;5861358;-1;-1;200;127;44790;156;139;54382;177;140;53260;80;53191;69;54388;44
5855631;5861358;-1;-1;200;127;44790;159;141;54509;177;142;53387;80;54043;69;55240;44
5855632;5861358;-1;-1;202;128;45397;-1;-1;-1;-1;-1;-1;82;54256;71;55453;45
5855633;5861358;531;37194;202;128;45397;221;190;48574;220;183;45562;82;54479;71;55676;45
5855634;5861358;528;36954;202;128;45397;211;187;48334;210;180;45322;82;43661;71;43624;45
5855635;5861358;524;36698;168;106;37748;207;183;48079;210;176;45066;66;42999;57;39514;38
5855636;5861358;521;36479;168;106;37748;204;180;47860;202;173;44847;66;42751;57;39266;38
5855637;5861358;518;36240;168;106;37748;194;176;47620;202;170;44608;66;42505;57;39020;38
5855638;5861358;514;36011;168;106;37748;188;173;47392;197;166;44379;66;42288;57;38803;38
5855639;5861358;511;35802;168;106;37748;187;170;47182;193;163;44170;66;42394;57;38909;38
5855640;5861358;510;35665;166;105;37628;187;168;47046;193;161;44033;65;42041;57;38556;38
5855641;5861358;501;35051;160;101;37191;180;159;46431;193;153;43419;64;41566;56;38081;37
5855642;5861358;495;34680;157;99;36700;169;137;43048;185;147;43048;63;41337;55;37852;36
5855643;5861358;493;34527;155;98;36362;166;135;42895;185;145;42895;62;41029;54;37544;36
5855644;5861358;488;34189;155;98;36362;161;130;42557;181;140;42557;62;40741;54;37256;36
5855645;5861358;484;33889;153;97;35995;152;126;42257;181;136;42257;62;40389;54;36904;35
5855646;5861358;481;33672;151;96;35580;151;123;42040;176;133;42040;61;40132;53;36647;34
5855647;5861358;476;33309;151;95;35372;151;118;41677;176;128;41677;60;39822;52;36337;34
5855648;5861358;472;33016;149;94;35142;139;114;41384;176;124;41384;60;39505;52;36126;33
5855649;5861358;473;33094;148;94;34964;139;115;41462;176;125;41462;59;39195;51;36317;33
5855650;5861358;476;33331;148;94;34964;151;118;41699;176;128;41699;59;39381;51;36631;33
5855651;5861358;474;33161;148;94;34964;179;164;46183;190;167;43028;59;36157;51;36171;33
5855652;5861358;470;32898;145;92;33084;178;163;46076;189;159;41326;58;34566;51;34529;32
5855653;5861358;469;32821;144;91;33103;178;162;45998;188;158;41249;58;34344;51;34307;32
5855654;5861358;445;31150;144;91;33103;134;109;39626;168;137;45018;58;34184;51;34147;32
5855655;5861358;443;31031;150;95;33932;132;108;39507;168;136;44898;58;35721;50;35316;32
5855656;5861358;433;30303;150;95;33932;134;112;39821;171;140;44122;58;34311;50;34274;32
5855657;5861358;425;29776;137;87;31588;127;104;38181;160;132;43572;56;34062;49;34025;30
5855658;5861358;422;29560;137;87;31588;126;101;37988;160;129;43379;56;32926;49;32889;30
5855659;5861358;425;29774;138;88;31818;127;104;38202;160;132;43594;57;33230;49;33193;31
5855660;5861358;417;29210;139;88;31993;126;98;37776;155;126;43168;58;32892;50;32855;31
5855661;5861358;418;29268;135;86;31279;126;99;37835;155;127;43226;56;31723;48;31738;30
5855662;5861358;421;29486;131;83;30243;127;102;38053;160;130;43444;54;31657;47;31671;29
5855663;5861358;402;28130;131;83;30243;120;95;36489;139;116;33364;54;31302;47;31316;29
5855664;5861358;397;27789;130;82;29904;120;98;41540;126;91;40003;53;30942;46;30957;29
5855665;5861358;396;27693;129;82;29865;120;95;41342;123;88;39805;53;30927;46;30942;28
5855666;5861358;398;27859;128;81;29696;120;91;36258;129;92;40112;53;30699;46;30714;28
5855667;5861358;396;27697;126;80;29123;120;90;35673;123;91;39527;52;30038;45;30053;28
5855668;5861358;388;27131;125;79;28879;120;94;35473;129;115;32265;51;30223;44;30237;27
5855669;5861358;386;27026;125;79;28879;120;95;35530;129;116;32322;55;29865;48;29880;30
5855670;5861358;374;26197;124;78;28351;120;98;35732;132;115;43185;55;29609;48;29624;30
5855671;5861358;373;26121;129;82;28252;126;100;35920;132;118;43373;55;29555;48;29569;30
5855672;5861358;379;26497;129;82;28252;127;104;36180;136;120;43514;51;29503;44;29518;28
5855673;5861358;384;26882;127;81;27832;134;109;35179;151;137;40570;50;29212;44;29226;27
5855674;5861358;381;26685;127;81;27832;132;114;40374;151;134;40374;50;28896;44;28910;27
5855675;5861358;382;26737;136;86;28291;132;115;40425;151;135;40426;50;29358;44;29373;27
5855676;5861358;386;27031;136;86;28291;134;111;35329;151;130;41683;51;29032;44;29047;28
5855677;5861358;382;26774;124;79;27751;134;112;34663;151;131;41755;51;29086;44;29101;28
5855678;5861358;335;23444;124;79;27751;157;141;24918;159;143;26823;47;26773;41;26787;26
5855679;5861358;333;23304;126;80;25602;153;137;35133;159;141;26683;47;26737;41;26751;26
5855680;5861358;323;22588;126;80;25602;151;135;27343;150;140;41854;47;27031;41;27046;26
5855681;5861358;318;22274;126;80;25602;142;124;23748;146;135;41540;47;26785;41;26800;26
5855682;5861358;319;22299;108;69;23805;142;124;23773;148;136;41565;47;26892;41;26907;26
5855683;5861358;321;22451;109;69;23417;147;126;23924;152;138;41717;49;27330;41;27062;26
5855684;5861358;315;22041;109;69;23419;129;117;21667;133;124;23044;49;27294;41;27027;26
5855685;5861358;311;21791;109;69;23419;126;114;21417;129;116;21417;49;27246;41;26979;26
5855686;5861358;308;21558;109;69;23419;125;110;21163;124;112;21163;48;27256;41;26989;26
5855687;5861358;313;21880;99;62;21136;125;111;21204;124;113;21204;48;23349;41;23364;26
5855688;5861358;303;21214;99;62;21136;106;89;33538;104;89;37410;42;23553;36;23567;22
5855689;5861358;301;21040;99;62;21131;105;86;33325;100;86;37196;42;23490;36;23504;22
5855690;5861358;296;20738;96;61;20731;94;82;33022;94;82;36894;46;-1;39;-1;24
5855691;5861358;301;21091;97;62;20908;94;76;18266;100;85;38377;41;-1;35;-1;22
5855692;5861358;282;19734;93;59;20059;86;75;18689;89;76;18689;43;22655;37;22670;23
5855693;5861358;284;19887;92;58;19794;84;72;18332;89;76;18118;41;22776;35;22791;21
5855694;5861358;282;19718;90;57;19522;83;72;17949;89;74;17949;40;22545;34;22560;21
5855695;5861358;283;19812;88;56;19311;84;70;18486;90;78;18251;41;22962;35;22976;21
5855696;5861358;284;19864;88;56;19311;86;76;18886;95;80;18956;40;22262;35;22277;22
5855697;5861358;286;20013;86;55;18733;90;78;19034;95;82;19105;37;22421;32;22436;20
5855698;5861358;287;20090;83;53;18030;92;79;19111;97;85;21874;37;19992;32;20007;20
5855699;5861358;282;19725;82;52;17840;94;84;21778;97;84;21778;36;19631;31;19645;20
5855700;5861358;288;20125;85;54;18376;98;87;24079;101;86;21923;36;20354;31;20369;20
5855701;5861358;287;20086;87;55;18965;102;76;20006;106;89;22158;39;20658;33;20672;21
5855702;5861358;289;20216;92;58;19771;103;83;20504;113;99;24033;41;20890;35;20905;22
5855703;5861358;291;20397;91;58;19530;106;86;20686;116;101;24214;40;21167;34;21181;22
5855704;5861358;295;20648;92;58;19695;107;89;20937;119;105;24466;40;21637;34;21651;22
5855705;5861358;231;16178;92;58;19695;96;74;21883;98;76;25761;-1;20088;-1;20103;-1
5855706;5861358;228;15931;81;52;17593;94;71;21623;98;73;25502;39;20407;34;20422;22
5855707;5861358;222;15560;81;52;17640;95;74;22256;101;76;26134;38;21273;34;21288;22
5855708;5861358;217;15183;85;54;17261;113;90;24159;123;101;25552;36;20238;32;21353;20
5855709;5861358;212;14866;85;54;17234;115;102;18998;117;98;18478;-1;-1;-1;-1;-1
5855710;5861358;212;14846;85;54;17234;115;102;18978;117;97;18458;-1;-1;-1;-1;-1
5855711;5861358;217;15185;84;54;16892;119;106;18797;125;115;20294;-1;-1;-1;-1;-1
5855712;5861358;197;13765;84;54;16892;113;100;18867;115;96;18346;36;18445;32;18459;21
5855713;5861358;192;13440;84;53;16868;113;101;18902;115;96;18382;36;18500;32;18515;21
5855714;5861358;188;13175;66;42;13329;117;105;19189;121;100;18669;35;18766;32;18781;22
5855715;5861358;185;12963;61;39;12397;115;102;19040;117;98;18520;34;18684;31;18699;21
5855716;5861358;186;13025;63;40;12585;124;111;19605;128;120;18937;34;19011;31;19026;22
5855717;5861358;188;13149;63;40;12585;124;112;19729;126;108;19209;35;19460;31;19474;23
5855718;5861358;172;12030;63;40;12585;69;61;11247;72;62;11247;35;16766;31;16781;23
5855719;5861358;173;12082;63;40;12585;69;62;11300;72;63;11300;31;16526;26;16541;17
5855720;5861358;171;11940;62;39;12570;69;62;11339;72;63;11339;31;16359;26;16374;17
5855721;5861358;166;11604;-1;-1;-1;79;68;11714;85;72;13090;-1;16627;-1;16642;-1
5855722;5861358;166;11643;-1;-1;-1;81;71;11914;87;72;11914;25;10794;22;10794;16
5855723;5861358;138;9642;60;38;12223;87;75;14055;88;81;12220;25;10810;22;10810;16
5855724;5861358;130;9117;48;30;8975;81;72;11942;83;74;11942;24;10175;21;10175;15
5855725;5861358;124;8706;48;30;8989;75;67;11531;75;67;11531;23;9954;20;9954;14
5855726;5861358;118;8287;48;30;8989;69;61;11112;71;62;11112;22;9589;19;9589;13
5855727;5861358;120;8377;46;29;8834;69;59;14655;71;60;10757;20;9110;18;9110;13
5855728;5861358;111;7749;46;29;8544;58;49;14083;63;52;10164;22;9110;19;9110;13
5855729;5861358;106;7448;44;28;8333;61;53;11160;63;54;11160;21;8822;18;8822;13
5855730;5861358;102;7130;42;27;7940;62;48;10842;61;49;10842;20;8476;17;8476;12
5855731;5861358;100;6982;43;27;8107;62;51;11006;63;52;11006;20;8697;18;8697;12
5855732;5861358;95;6641;44;28;8116;59;53;11182;62;54;11182;21;8884;18;8884;13
5855733;5861358;91;6404;45;29;8340;58;49;8440;61;50;7414;21;9014;18;9014;13
5855734;5861358;87;6082;38;24;7114;51;44;7092;52;45;7092;18;7897;16;7897;11
5855735;5861358;84;5904;35;22;6553;53;47;6932;56;50;7400;17;6951;15;6951;11
5855736;5861358;76;5304;33;21;6144;47;38;6327;47;41;7703;17;6599;15;6599;11
5855737;5861358;73;5083;32;20;5880;48;40;8344;47;42;7787;16;6337;14;6337;10
5855738;5861358;69;4830;30;19;5590;47;36;8090;44;38;8090;15;6064;13;6064;9
5855739;5861358;63;4430;29;18;5205;40;33;7869;42;35;7869;14;5639;12;5639;9
5855740;5861358;60;4201;27;17;4938;42;35;5052;44;36;7433;13;5396;11;5396;8
5855741;5861358;57;3971;27;17;4689;39;32;4814;40;32;5955;13;5274;11;5274;8
5855742;5861358;52;3627;26;16;4352;36;31;5969;38;31;4914;14;5742;12;5742;9
5855743;5861358;46;3253;24;15;4004;32;26;3380;33;25;4549;14;5073;12;5073;9
5855744;5861358;42;2962;22;14;3646;29;23;3185;32;23;3185;13;5052;11;5052;8
5855745;5861358;39;2699;20;13;3421;32;26;3249;32;26;3249;-1;5280;-1;5280;-1
5855746;5861358;34;2410;19;12;3187;29;23;2560;29;23;2560;14;4708;12;4708;9
5855747;5861358;30;2112;18;12;2872;27;21;2104;28;21;2104;13;4482;12;4482;9
5855748;5861358;26;1824;16;11;2535;25;21;2111;25;20;1829;12;4279;11;4279;8
5855749;5861358;23;1630;17;11;2557;23;23;1630;23;23;1630;14;4624;13;4624;9
5855750;5861358;23;1629;17;11;2574;23;23;1629;23;23;1629;15;4961;14;4961;10
5855751;5861358;24;1668;17;11;2376;23;17;2263;23;18;2263;10;3027;9;3027;7
5855752;5861358;21;1446;16;10;2430;19;12;1939;19;13;1939;9;2721;8;2721;6
5855753;5861358;16;1132;14;9;2100;16;16;1132;16;16;1132;12;4107;11;4184;8
5855754;5861358;17;1209;14;9;2120;17;13;1680;17;13;1680;7;2183;7;2183;5
5855755;5861358;20;1406;16;10;2281;20;15;1877;20;20;1406;7;2541;7;2541;5
5855756;5861358;29;2004;16;10;2281;27;23;2475;27;16;2311;8;2894;8;2894;6
5855757;5861358;31;2142;18;11;2471;28;24;2908;28;17;3086;9;3261;8;3261;6
5855758;5861358;42;2954;19;12;2778;38;26;3042;34;19;3221;9;3954;9;3954;7
5857488;5861358;-1;-1;211;134;46894;177;164;56114;181;163;54701;84;55163;74;56360;48
5857489;5861358;-1;-1;209;132;46517;168;152;55306;179;162;56499;84;54699;73;55897;47
5857490;5861358;-1;-1;209;132;46505;168;148;55003;176;157;56196;84;54640;73;55838;47
5857491;5861358;605;42335;206;131;46155;165;144;54744;176;154;55938;83;54286;72;55483;47
5857492;5861358;-1;-1;204;129;45654;159;141;54525;177;150;55718;82;53985;71;55182;46
5857493;5861358;-1;-1;204;129;45654;156;135;54074;172;136;52952;82;53634;71;54831;46
5857494;5861358;-1;-1;202;128;45374;156;132;53898;172;133;52776;81;53568;71;54766;45
5857495;5861358;-1;-1;199;126;44861;153;128;53587;172;129;52465;80;53105;69;54303;44
5857496;5861358;-1;-1;198;125;44615;144;123;53238;162;132;54431;79;52808;69;54005;43
5857497;5861358;601;42094;197;125;44469;144;118;52904;162;127;54097;79;52514;68;53712;43
5857498;5861358;601;42096;197;124;44335;144;120;53067;162;130;54260;79;52313;68;53511;43
5857499;5861358;603;42211;198;125;44508;144;122;53183;162;131;54376;79;52834;69;54032;43
5857500;5861358;-1;-1;198;125;44508;153;126;53431;172;127;52310;79;53323;69;54520;43
5857501;5861358;-1;-1;200;127;44790;-1;-1;-1;-1;-1;-1;80;54127;69;55325;44
5857502;5861358;-1;-1;200;127;44790;-1;-1;-1;-1;-1;-1;80;54352;69;55550;44
5857503;5861358;533;37307;200;127;44790;222;192;48687;220;185;45675;80;54588;69;55785;44
5857504;5861358;531;37197;202;128;45397;221;190;48578;220;183;45565;82;51235;71;52432;45
5857505;5861358;528;36936;168;106;37748;211;186;48317;210;180;45304;66;50985;57;52183;38
5857506;5861358;523;36577;167;106;37708;207;181;47958;206;174;44945;66;42760;57;39275;38
5857507;5861358;517;36184;167;106;37708;194;176;47564;197;169;44552;66;42511;57;39026;38
5857508;5861358;515;36033;167;106;37708;188;173;47414;197;167;44401;66;42264;57;38779;38
5857509;5861358;509;35633;167;106;37708;187;168;47014;193;161;44001;66;42184;57;38699;38
5857510;5861358;505;35345;160;101;37217;184;164;46725;193;157;43713;64;41877;56;38392;37
5857511;5861358;502;35106;160;101;37191;180;160;46486;193;153;43474;64;41791;56;38306;37
5857512;5861358;498;34866;157;99;36700;180;157;46246;189;150;43234;63;41467;55;37982;36
5857513;5861358;499;34909;157;99;36700;180;157;46290;189;151;43277;63;41267;55;37782;36
5857514;5861358;491;34401;153;97;35995;166;133;42769;185;143;42769;62;40933;54;37448;35
5857515;5861358;485;33941;153;97;35995;152;127;42309;181;137;42309;62;40553;54;37068;35
5857516;5861358;482;33710;151;96;35580;151;124;42078;176;134;42078;61;40239;53;36754;34
5857517;5861358;479;33553;151;95;35458;151;121;41921;176;131;41921;61;40132;52;36647;34
5857518;5861358;480;33569;150;95;35278;151;121;41937;176;131;41937;60;39552;52;36173;33
5857519;5861358;477;33419;148;94;34964;151;119;41787;176;129;41787;59;38967;51;36707;33
5857520;5861358;481;33678;148;94;34964;151;123;42046;176;133;42046;59;39432;51;36713;33
5857521;5861358;477;33365;154;97;34241;177;160;45884;188;163;42729;63;36180;55;36195;36
5857522;5861358;477;33359;154;97;34241;178;161;45989;188;164;42834;63;35943;55;35957;36
5857523;5861358;464;32483;144;91;33103;173;157;45661;187;153;40912;58;35652;51;35667;32
5857524;5861358;468;32760;148;94;33584;177;161;45938;188;157;41189;59;34201;51;34164;33
5857525;5861358;447;31273;148;94;33584;134;111;39749;171;139;45140;59;35495;51;35090;33
5857526;5861358;433;30323;148;94;33584;134;112;38751;174;140;44143;59;35245;51;34840;33
5857527;5861358;429;30020;145;92;33227;133;108;38448;168;136;43840;57;34741;49;34336;31
5857528;5861358;426;29839;139;88;31920;132;105;38267;164;133;43658;57;33187;49;33150;31
5857529;5861358;428;29985;139;88;31920;133;107;38413;168;135;43804;57;33360;50;33324;31
5857530;5861358;421;29467;138;87;32095;126;102;38034;160;130;43425;58;34127;51;34141;32
5857531;5861358;421;29464;137;87;32011;126;102;38030;160;130;43422;58;33976;50;33991;32
5857532;5861358;409;28647;132;84;30585;127;102;37007;146;121;45270;55;31674;48;31688;30
5857533;5861358;402;28170;130;83;30139;120;95;36530;139;116;33405;54;31365;47;31380;29
5857534;5861358;401;28064;130;83;30118;120;94;36424;132;116;44674;54;31336;46;31350;29
5857535;5861358;400;27997;130;82;29914;120;93;36357;132;114;33231;53;31020;46;31034;29
5857536;5861358;394;27592;126;80;29052;120;92;36279;122;93;40133;53;29959;46;29973;28
5857537;5861358;391;27357;125;79;28808;115;85;35333;115;86;39187;51;29872;44;29887;27
5857538;5861358;384;26889;125;79;28879;120;90;35231;119;90;39085;51;29637;44;29651;27
5857539;5861358;381;26677;124;78;28351;120;98;40582;119;90;39046;50;29645;44;29660;27
5857540;5861358;378;26441;123;78;28093;120;94;35466;125;110;42859;50;29457;43;29472;27
5857541;5861358;376;26340;129;82;28252;126;98;35792;130;114;43126;51;28987;44;29001;28
5857542;5861358;379;26500;129;82;28252;127;103;36076;133;118;43410;51;29318;44;29333;28
5857543;5861358;385;26926;129;82;28252;126;100;34813;144;128;40205;51;29160;44;29175;28
5857544;5861358;377;26391;126;79;27752;126;102;34689;148;134;39672;50;28801;44;28815;27
5857545;5861358;379;26541;126;80;27758;127;104;34838;151;136;39822;50;28872;44;28887;27
5857546;5861358;377;26423;124;78;27669;132;107;34312;151;135;39704;51;28798;44;28813;28
5857547;5861358;379;26557;124;79;27751;132;109;34446;151;137;39838;51;29084;44;29099;28
5857548;5861358;333;23334;124;79;27751;155;138;35163;159;141;26713;47;26687;41;26702;26
5857549;5861358;330;23084;126;80;25602;150;134;34912;155;137;26462;47;26656;41;26671;26
5857550;5861358;323;22583;126;80;25602;151;135;27338;150;140;41849;47;26595;41;26609;26
5857551;5861358;319;22350;126;80;25602;143;125;23824;149;136;41616;47;26556;41;26570;26
5857552;5861358;315;22049;126;80;25602;137;121;23523;144;132;41315;47;26667;41;26681;26
5857553;5861358;312;21872;109;69;23419;136;118;23345;137;124;24416;47;27159;41;27174;26
5857554;5861358;307;21506;109;69;23419;130;113;22980;132;121;40772;49;27510;41;27242;26
5857555;5861358;304;21276;109;69;23419;129;110;22749;130;118;40542;49;27625;41;27358;26
5857556;5861358;304;21268;109;69;23419;125;110;22742;127;118;40535;44;23387;38;23402;24
5857557;5861358;308;21545;105;66;21867;129;116;21564;133;122;40811;44;23456;38;23471;24
5857558;5861358;299;20946;97;61;20893;105;92;33752;111;92;37623;42;23690;36;23705;22
5857559;5861358;299;20958;97;61;20893;103;85;33243;97;85;37114;42;23396;36;23411;22
5857560;5861358;295;20659;97;61;20893;100;81;32944;94;81;36815;41;23107;36;23121;22
5857561;5861358;291;20370;93;59;20324;99;76;32655;94;76;36526;40;22812;35;22827;21
5857562;5861358;293;20478;93;59;20085;100;71;32306;91;70;23222;41;22961;35;22975;21
5857563;5861358;277;19381;91;58;19709;82;70;18336;88;71;18336;40;22231;34;22246;21
5857564;5861358;277;19385;89;57;19576;67;59;18892;71;59;17515;39;22977;34;22992;21
5857565;5861358;279;19530;88;56;19170;83;71;18579;89;80;22204;40;22101;35;22116;21
5857566;5861358;279;19537;87;55;18904;85;71;18558;89;75;18628;38;22171;33;22186;21
5857567;5861358;283;19825;87;55;18904;85;76;18862;93;79;18930;37;22541;32;22556;20
5857568;5861358;288;20162;83;52;17924;94;80;19198;97;84;19267;37;19972;32;19986;20
5857569;5861358;279;19518;82;52;17857;97;94;38170;100;87;22049;37;19959;32;19974;20
5857570;5861358;280;19578;86;54;18802;100;95;38230;109;91;22122;38;20457;33;20472;21
5857571;5861358;282;19762;86;54;18802;101;78;20176;108;94;22306;38;19116;33;19131;21
5857572;5861358;287;20119;79;50;16933;103;82;20408;111;97;23937;39;20934;34;20948;21
5857573;5861358;291;20392;91;58;19530;106;85;20681;116;101;24210;39;21286;34;21300;21
5857574;5861358;226;15817;91;58;19530;104;81;22335;102;83;26213;35;19756;30;19771;19
5857575;5861358;226;15839;81;52;17593;94;73;21811;98;75;25689;37;19997;32;20012;20
5857576;5861358;232;16249;81;52;17593;96;75;21942;108;77;25820;38;-1;33;-1;21
5857577;5861358;223;15613;82;52;17662;124;96;24590;126;110;41385;39;19908;34;21024;22
5857578;5861358;216;15108;82;52;17662;118;105;19240;122;101;18719;39;-1;34;-1;22
5857579;5861358;213;14892;85;54;17261;115;102;19024;117;98;18504;-1;-1;-1;-1;-1
5857580;5861358;207;14523;85;54;17234;110;97;18655;108;91;18127;37;18338;31;18353;21
5857581;5861358;207;14523;85;54;17234;110;97;18655;108;91;18127;36;18071;30;18085;20
5857582;5861358;197;13799;84;54;16892;111;100;18856;115;96;18336;36;18420;31;18435;21
5857583;5861358;198;13825;66;42;13329;108;95;18524;105;89;17996;36;18133;31;18148;20
5857584;5861358;192;13438;66;42;13329;109;95;18546;107;89;18018;35;17981;31;17996;20
