from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5898327;5870551;180;12622;59;38;12368;97;71;28999;97;71;22812;37;-1;33;-1;23
5898328;5870551;177;12373;59;38;12368;97;68;28750;95;68;22563;37;-1;33;-1;23
5898329;5870551;173;12122;58;37;12217;97;64;28499;88;54;22312;37;14008;33;13939;23
5898330;5870551;169;11856;57;36;11990;94;60;28234;82;50;22047;36;13758;32;13688;23
5898331;5870551;169;11823;58;37;12210;94;62;28341;82;52;22154;36;13942;32;13873;23
5898332;5870551;187;13062;60;38;12829;84;65;18628;95;68;23121;36;14915;32;14845;23
5898333;5870551;186;13047;60;38;12829;84;65;18613;95;67;23105;36;14761;32;14692;23
5898334;5870551;186;13048;62;39;13351;84;65;18607;82;52;23013;36;15138;31;15069;22
5898335;5870551;190;13294;62;40;13543;94;68;18852;93;66;23258;38;16358;33;16289;24
5898336;5870551;214;15001;69;44;14962;70;52;18830;93;71;21028;38;16221;33;16152;24
5898337;5870551;211;14793;69;44;14962;70;49;18623;93;73;22215;35;16723;31;22452;22
5898338;5870551;214;15004;69;44;15138;70;48;18532;93;69;21899;36;17015;31;23566;22
5898339;5870551;221;15464;71;45;15589;67;50;19774;92;63;21296;37;22962;33;22962;23
5898340;5870551;219;15356;72;45;15765;70;53;19928;92;66;21450;37;23070;32;23070;23
5898341;5870551;227;15871;73;46;15949;74;56;19746;92;69;21268;39;22655;34;22655;24
5898342;5870551;229;16038;76;48;16905;77;56;20330;93;60;21409;41;25754;36;25535;25
5898343;5870551;228;15932;75;48;16755;74;55;20223;95;59;21303;40;25540;35;24289;25
5898344;5870551;229;16004;75;48;16741;77;56;20295;95;60;21375;40;24360;35;24360;25
5898345;5870551;240;16812;76;48;16963;81;62;21465;97;67;22545;40;25022;35;24802;25
5898346;5870551;239;16720;79;50;17568;81;60;21373;97;65;22453;38;24860;33;24641;23
5898347;5870551;280;19614;85;54;20128;87;72;21560;101;69;21560;47;28340;41;28340;29
5898348;5870551;283;19803;85;54;20131;94;72;21832;101;69;21832;47;27939;41;27939;28
5898349;5870551;284;19855;85;54;20131;97;72;21884;101;69;21884;46;27703;40;27703;27
5898350;5870551;283;19788;91;57;20714;97;77;22193;103;74;22193;46;27370;40;27370;27
5898351;5870551;280;19593;89;56;20517;97;71;21796;101;68;21796;46;27335;40;27335;27
5898352;5870551;280;19578;89;56;20185;94;72;22703;101;69;22703;46;26945;40;26945;27
5898353;5870551;277;19423;91;57;20375;94;73;24627;101;70;22780;46;27160;40;27160;27
5898354;5870551;278;19440;90;57;20326;94;71;24461;101;69;22914;45;27077;39;27077;27
5898355;5870551;278;19430;90;57;20359;94;70;24405;101;68;23120;45;28206;39;28206;27
5898356;5870551;281;19641;92;59;20612;87;66;24144;101;69;23160;45;27798;39;27944;26
5898357;5870551;286;20037;93;59;20973;90;67;24546;101;70;23262;43;27479;37;27479;25
5898358;5870551;289;20256;94;60;21271;94;69;25391;109;71;23478;44;27767;38;27767;26
5898359;5870551;294;20585;95;60;21504;94;73;25652;109;75;23740;45;28089;39;28089;26
5898360;5870551;299;20947;97;62;21920;94;74;26892;109;76;25045;46;28420;40;28420;27
5898361;5870551;303;21194;98;62;22045;97;74;24863;109;71;24863;46;28705;40;28705;27
5898362;5870551;305;21376;100;63;22313;97;71;24642;101;68;24642;47;29003;41;29003;28
5898363;5870551;309;21614;100;64;22435;97;71;25001;101;68;25001;47;29734;41;29734;28
5898364;5870551;311;21789;102;65;22759;94;69;24815;101;66;24815;50;30694;43;30694;30
5898365;5870551;316;22116;103;65;23008;97;70;26101;101;69;26101;51;30834;44;30834;30
5898366;5870551;320;22386;104;66;23191;94;71;25852;101;65;25852;52;31129;45;31129;30
5898367;5870551;321;22498;105;66;23413;94;70;25749;101;64;25749;55;34753;46;37066;31
5898368;5870551;327;22889;107;68;23902;97;71;26140;101;70;26140;55;34961;46;37274;31
5898369;5870551;330;23119;109;69;24187;97;79;28304;103;73;26370;55;34162;47;36496;31
5898370;5870551;334;23410;-1;-1;-1;97;80;26226;103;73;26133;56;34009;48;36342;31
5898371;5870551;341;23861;111;71;24719;97;79;26474;110;77;26474;53;34115;46;36447;30
5898372;5870551;348;24345;112;71;24886;97;78;26873;109;76;26873;55;36543;47;37137;31
5898373;5870551;347;24290;113;72;25336;94;74;26594;109;72;26594;54;36249;47;36843;31
5898374;5870551;351;24586;114;72;25580;97;78;26906;109;76;26906;55;36556;48;37150;31
5898375;5870551;359;25115;118;75;26187;101;84;27638;116;82;27638;56;37025;49;37619;32
5898376;5870551;361;25240;119;75;26302;104;87;27855;116;84;27762;57;37163;49;37757;32
5898377;5870551;366;25633;121;76;26666;120;96;28248;131;99;28155;57;37551;49;38145;32
5898378;5870551;369;25796;127;81;27888;120;94;28361;131;92;28361;57;37812;49;38406;32
5898379;5870551;374;26148;126;80;27828;123;100;30417;131;97;30417;57;39047;49;39641;32
5898380;5870551;377;26375;128;81;28066;134;106;30826;133;103;30826;59;36673;51;37267;33
5898381;5870551;381;26691;132;84;28606;123;100;31043;131;97;31043;59;40710;51;41304;34
5898382;5870551;385;26943;132;84;28606;120;98;30853;131;95;30853;59;40403;51;40997;34
5898383;5870551;389;27262;132;84;28725;123;99;30956;131;96;30956;64;40202;56;40796;36
5898384;5870551;394;27547;132;83;29077;134;103;31241;131;100;31241;64;39870;56;40464;36
5898385;5870551;400;27969;133;84;29657;134;105;32044;131;101;31261;64;39442;56;40036;36
5898386;5870551;404;28287;133;84;29657;123;102;31824;131;99;31824;63;39166;56;39760;36
5898387;5870551;408;28537;133;84;29657;134;103;33832;131;100;31898;63;38904;56;39498;36
5898388;5870551;414;28983;134;85;30415;123;101;31769;131;98;31769;63;37600;55;38194;35
5898389;5870551;418;29248;135;86;30684;120;94;32146;127;102;36323;61;37550;53;38144;34
5898390;5870551;420;29397;136;86;30827;123;96;32283;131;101;33750;61;38733;54;38392;34
5898391;5870551;428;29929;140;89;31106;120;94;34943;114;94;36178;61;38645;53;39239;33
5898392;5870551;431;30163;140;89;31282;120;97;34941;114;94;36229;58;38611;51;39204;33
5898393;5870551;436;30505;140;88;31737;112;89;32751;112;86;32658;60;38549;53;39143;33
5898394;5870551;443;31034;141;89;32181;120;94;33057;119;101;33057;64;39056;56;39897;35
5898395;5870551;445;31162;142;90;32338;120;96;35428;114;93;40824;63;39264;55;39858;35
5898396;5870551;448;31388;143;91;32570;120;94;33613;114;94;40862;64;40553;56;41147;36
5898397;5870551;452;31632;145;91;32843;120;98;35804;114;93;40532;64;40264;56;40858;36
5898398;5870551;456;31890;146;92;33094;123;98;35848;108;86;40830;64;40271;56;40865;36
5898399;5870551;460;32189;147;93;33381;134;105;38511;114;89;41156;65;40555;56;41148;36
5898400;5870551;464;32481;148;94;33651;134;106;38784;115;91;41566;65;40741;57;41498;36
5898401;5870551;468;32740;148;93;33835;134;106;39051;115;90;41724;67;40886;58;41480;37
5898402;5870551;469;32831;149;94;34082;123;102;42835;114;93;41891;65;41138;57;41731;37
5898403;5870551;474;33172;150;95;34348;131;104;42717;115;92;40969;68;41447;59;42041;38
5898404;5870551;479;33548;152;96;34746;127;99;40842;114;89;40779;68;41898;59;42492;38
5898405;5870551;482;33760;153;97;35060;120;95;40512;108;85;40449;68;42068;59;42662;38
5898406;5870551;486;34001;154;97;35295;120;95;40559;108;85;40496;68;42321;59;42932;37
5898407;5870551;491;34383;154;97;35506;120;96;40597;108;86;40534;70;42535;61;43128;38
5898408;5870551;495;34639;156;98;35842;120;96;41960;114;92;42096;71;42790;62;43434;38
5898409;5870551;500;34968;156;99;36106;127;98;40992;114;93;41040;70;42479;61;42477;38
5898410;5870551;505;35373;159;100;36521;127;96;42467;114;93;43014;71;42820;61;42818;38
5898411;5870551;507;35503;160;101;36659;127;96;42764;114;91;42138;72;42831;63;43960;40
5898412;5870551;511;35804;161;102;36882;127;98;42269;114;90;42354;72;46868;62;47461;39
5898413;5870551;515;36045;162;102;37134;127;96;42907;114;91;42526;72;46672;62;47266;39
5898414;5870551;519;36354;163;103;37391;127;97;44028;115;94;42752;71;46396;62;46990;39
5898415;5870551;523;36599;163;103;37690;127;95;43904;117;93;44173;71;46379;62;46828;38
5898416;5870551;526;36841;164;104;37827;127;98;44069;123;96;43226;70;46133;61;46727;38
5898417;5870551;532;37235;167;105;38025;142;104;45045;123;101;43617;66;45067;58;45661;37
5898418;5870551;533;37284;166;105;38369;142;107;45275;123;102;43666;70;46411;62;47480;39
5898419;5870551;539;37730;168;106;38773;161;108;45274;138;118;46884;70;46156;61;47225;39
5898420;5870551;546;38225;170;108;39329;142;106;45132;138;117;43723;71;45248;62;48323;39
5898421;5870551;551;38562;170;107;39576;138;101;44575;138;117;49958;71;46793;62;47863;39
5898422;5870551;548;38383;171;108;39457;138;98;44269;132;104;49588;72;46417;62;47011;38
5898423;5870551;552;38660;172;109;39633;142;102;44545;138;113;49112;73;46879;63;47473;39
5898424;5870551;559;39115;173;109;39779;164;131;49682;138;116;50423;75;47196;65;47790;40
5898425;5870551;566;39636;176;112;40579;164;130;45205;149;127;50586;75;47524;65;48118;40
5898426;5870551;570;39914;177;112;40593;164;133;45149;153;123;47995;76;48619;66;49213;41
5898427;5870551;571;39941;181;114;40831;172;136;46727;156;123;48022;77;48567;67;49161;41
5898428;5870551;573;40115;181;115;41079;172;136;46923;156;126;48196;77;48565;67;49159;41
5898429;5870551;576;40334;185;117;42188;172;137;46991;164;131;47538;75;48761;66;49788;42
5898430;5870551;585;40924;184;116;42036;172;135;47904;143;122;53483;75;48838;65;49865;42
5898431;5870551;588;41128;184;117;42070;179;138;48108;149;125;53687;75;49158;66;50185;42
5898432;5870551;-1;-1;184;117;42070;194;164;51070;174;157;50816;75;49204;66;50231;42
5898433;5870551;-1;-1;189;119;43749;194;160;50813;174;158;55548;75;49780;65;50807;42
5898434;5870551;-1;-1;189;119;43749;194;157;50596;171;150;50343;75;49995;65;51022;42
5898435;5870551;-1;-1;192;122;44294;194;161;50856;174;159;55607;76;50071;66;51099;43
5898436;5870551;-1;-1;192;122;44294;202;166;51238;174;159;50985;76;50382;66;51409;43
5898437;5870551;-1;-1;192;122;44294;209;175;54654;174;159;51008;76;48853;66;49447;43
5898438;5870551;-1;-1;206;130;49012;209;174;58795;193;172;60132;78;48975;68;49569;44
5898439;5870551;-1;-1;206;130;49012;209;171;58632;189;167;58715;78;53843;68;54436;44
5898440;5870551;-1;-1;206;130;48988;179;140;57111;171;137;57111;78;53756;68;54349;44
5898441;5870551;-1;-1;205;130;48918;172;135;56819;167;132;56819;76;52201;66;52794;43
5898442;5870551;-1;-1;204;129;48548;172;135;56552;167;141;51822;76;52007;66;52521;43
5898443;5870551;-1;-1;203;128;48293;172;134;56193;167;140;54074;74;51642;65;52236;42
5898444;5870551;-1;-1;202;128;47992;164;133;56122;167;141;56193;73;51307;64;51901;41
5898445;5870551;-1;-1;202;128;47949;172;135;51202;171;148;51207;73;51360;64;51954;41
5898446;5870551;-1;-1;204;129;48251;179;140;51508;171;151;51502;74;51628;65;52222;42
5898447;5870551;-1;-1;204;129;48251;194;160;51010;174;157;51835;73;50994;64;51587;41
5898448;5870551;-1;-1;204;129;48621;194;159;55430;171;151;52626;80;52074;70;52668;45
5898449;5870551;-1;-1;204;129;48621;194;160;55492;174;152;52688;78;52308;69;52902;44
5898450;5870551;-1;-1;205;130;49006;194;158;55384;171;150;52580;79;54099;69;54693;44
5898451;5870551;-1;-1;205;130;49006;194;164;55776;174;156;52973;79;52930;69;53523;45
5898452;5870551;-1;-1;206;130;49521;194;148;53167;174;159;53167;80;54803;70;55397;45
5898453;5870551;-1;-1;206;130;49462;194;149;53267;178;160;53267;80;54743;70;55337;45
5900128;5870551;179;12563;54;34;13738;70;44;14177;64;39;14750;27;14232;24;14232;18
5900129;5870551;182;12742;56;36;14275;70;46;14356;69;41;14356;28;14787;25;14787;19
5900130;5870551;186;13025;57;36;14504;74;50;14638;75;45;14638;28;13796;25;13796;19
5900131;5870551;174;12208;53;34;12594;64;49;12902;69;44;13267;27;14163;25;14163;19
5900132;5870551;171;11992;50;32;12638;64;46;12685;64;41;13051;26;13662;23;13662;18
5900133;5870551;171;11980;50;32;12638;64;46;12673;64;41;13039;26;13590;23;13590;18
5900134;5870551;173;12116;50;32;12638;64;48;12810;69;43;13175;26;13135;23;13135;18
5900135;5870551;-1;-1;50;32;12638;-1;-1;-1;-1;-1;-1;26;12983;23;12983;18
5900136;5870551;-1;-1;43;28;10385;-1;-1;-1;-1;-1;-1;22;11414;20;11414;15
5900137;5870551;152;10652;43;27;10227;64;42;10445;90;49;13036;22;10960;20;10960;16
5900138;5870551;149;10404;43;27;10227;60;39;10196;90;46;12788;22;10729;20;10729;16
5900139;5870551;146;10204;43;27;10227;60;36;9996;90;43;12588;22;10629;20;10629;16
5900140;5870551;141;9837;41;26;9957;60;35;9957;86;56;11382;22;10317;20;10317;15
5900141;5870551;140;9795;41;26;9957;60;40;10283;86;55;11340;22;10212;20;10212;15
5900142;5870551;126;8815;35;22;8324;57;27;8232;64;44;8324;19;9198;17;9198;13
5900143;5870551;124;8645;35;22;8324;57;25;8062;64;41;8154;19;9000;17;9000;13
5900144;5870551;117;8194;34;22;8136;57;26;7734;64;35;7703;19;8709;17;8709;13
5900145;5870551;115;8048;34;22;7905;49;27;7829;64;33;7557;18;8502;17;8502;12
5900146;5870551;115;8020;33;21;7811;49;28;7611;64;32;7529;18;8267;17;8267;12
5900147;5870551;114;7978;33;21;7838;49;27;7569;64;32;7487;18;8489;17;8489;12
5900148;5870551;88;6177;27;17;6017;34;18;5950;47;18;5950;14;6502;13;6502;10
5900149;5870551;78;5471;24;16;5464;38;21;5263;47;20;5263;13;6017;12;6017;10
5900150;5870551;77;5380;25;16;5382;34;20;5169;47;19;5169;13;5881;12;5881;9
5900151;5870551;84;5848;24;16;5483;45;27;5637;52;26;5637;13;6225;12;6225;10
5900152;5870551;91;6403;24;16;5483;56;35;6192;64;34;6192;14;6428;13;6428;10
5900153;5870551;91;6398;45;29;8715;56;34;6187;64;33;6187;14;7550;13;7550;10
5900154;5870551;98;6869;44;28;8583;60;41;6658;64;40;6658;14;8527;13;8527;10
5900155;5870551;104;7253;43;27;8507;64;47;7042;69;46;7042;-1;8430;-1;8430;-1
5900156;5870551;112;7868;43;27;8507;77;55;7657;86;54;7657;34;8337;31;8337;24
5900157;5870551;114;7968;59;37;11499;77;57;7757;86;56;7757;34;13489;31;13489;24
5900158;5870551;124;8664;59;37;11499;97;84;18701;93;67;18701;34;13497;31;13497;24
5900159;5870551;123;8584;52;33;9684;97;82;18549;92;65;18549;35;11595;32;11595;25
5900160;5870551;130;9074;47;30;9278;97;76;18082;82;49;18082;32;10881;30;10881;23
5900161;5870551;126;8831;47;30;9278;94;72;17839;74;45;17839;33;10927;30;10927;23
5900162;5870551;127;8921;47;30;9254;97;73;17929;74;46;17929;33;11249;30;11249;23
5900163;5870551;130;9132;47;30;9254;97;76;18140;82;49;18140;33;11499;30;11499;23
5900164;5870551;-1;-1;47;30;9442;-1;-1;-1;-1;-1;-1;33;12602;30;12533;23
5900165;5870551;-1;-1;60;38;12657;-1;-1;-1;-1;-1;-1;37;-1;33;-1;23
5900166;5870551;183;12782;60;38;12657;101;74;29159;102;73;22972;37;-1;33;-1;23
5900167;5870551;179;12503;60;38;12643;97;70;28880;97;70;22693;37;-1;33;-1;23
5900168;5870551;176;12304;59;38;12399;97;67;28681;95;67;22494;37;14055;33;13986;23
5900169;5870551;172;12032;59;37;12201;94;63;28409;82;53;22223;37;14011;32;13942;23
5900170;5870551;172;12028;58;37;12201;87;65;18653;82;52;22135;35;13934;31;13865;22
5900171;5870551;175;12255;58;37;12297;84;61;18385;82;52;22720;35;14122;31;14052;22
5900172;5870551;182;12736;59;38;12679;81;60;18302;82;53;22794;35;14684;31;14614;22
5900173;5870551;184;12888;61;39;13101;84;62;18446;82;51;22894;35;15005;31;14936;22
5900174;5870551;188;13178;61;39;13101;90;66;18736;88;54;23142;35;16409;31;16339;22
5900175;5870551;208;14557;67;43;14543;70;48;18202;92;72;21113;34;16126;30;21855;22
5900176;5870551;207;14469;68;43;14670;70;46;18026;92;73;20985;35;16450;30;22178;22
5900177;5870551;218;15243;69;44;15147;70;51;18772;93;72;22138;39;22064;34;22064;24
5900178;5870551;218;15230;70;44;15482;74;56;19755;92;69;21277;34;22911;30;22911;21
5900179;5870551;224;15670;72;46;15885;67;51;19803;86;54;19349;38;22552;33;22552;23
5900180;5870551;228;15935;73;46;16115;77;56;19810;92;69;21332;40;23578;35;23578;25
5900181;5870551;234;16406;75;48;16693;77;61;20698;93;65;21778;41;23974;36;23974;26
5900182;5870551;231;16170;75;47;16446;77;58;20461;92;62;21541;41;23996;36;23996;25
5900183;5870551;230;16126;76;48;16963;77;57;20418;97;61;21498;40;24451;35;24451;25
5900184;5870551;275;19262;77;49;17153;87;71;20926;101;67;20926;40;24416;35;24416;25
5900185;5870551;276;19297;83;53;19586;87;71;21468;101;68;21468;46;24345;40;24345;28
5900186;5870551;276;19288;84;53;19771;84;67;21234;90;64;21234;46;28226;40;28226;28
5900187;5870551;279;19550;85;54;20039;87;70;21421;96;67;21421;47;27998;41;27998;28
5900188;5870551;283;19835;85;54;20131;87;70;21410;101;62;21377;47;28238;41;28238;28
5900189;5870551;285;19975;88;56;20656;87;71;21478;101;63;21444;47;28622;41;28622;28
5900190;5870551;288;20159;88;56;20656;87;72;21534;101;64;21500;46;27366;40;27366;27
5900191;5870551;285;19949;91;58;20984;94;72;22353;101;64;22353;47;27696;41;27696;28
5900192;5870551;282;19708;92;58;20618;94;73;22652;101;64;22323;46;27420;40;27420;27
5900193;5870551;282;19746;92;58;20659;94;69;22695;101;66;22695;46;27387;40;27387;27
5900194;5870551;282;19749;92;58;20716;94;73;22906;101;65;22906;45;27952;39;27952;26
5900195;5870551;283;19842;93;59;20831;91;72;22859;101;64;22859;45;27846;39;27846;26
5900196;5870551;288;20127;94;60;21164;94;74;22995;101;66;22995;45;27667;39;27667;26
5900197;5870551;293;20496;95;60;21436;94;72;23161;101;69;23161;44;28078;38;28078;26
5900198;5870551;299;20916;96;61;21799;97;75;24924;109;72;24924;47;28452;40;28452;27
5900199;5870551;299;20908;97;62;21893;94;71;24604;101;68;24604;46;28456;40;28456;27
5900200;5870551;306;21416;100;63;22356;94;73;24381;101;65;24381;47;28953;41;28953;28
5900201;5870551;309;21657;101;64;22618;94;72;24347;101;64;24347;47;29208;41;29208;28
5900202;5870551;312;21860;102;64;22776;97;70;24883;101;67;24883;48;29474;42;29474;28
5900203;5870551;315;22045;103;65;22994;94;70;24568;101;62;24568;50;30437;43;30437;29
5900204;5870551;318;22286;104;66;23235;94;73;24780;101;65;24934;51;30685;44;30685;30
5900205;5870551;321;22458;106;67;23476;94;71;27142;90;65;25208;52;31053;45;31055;30
5900206;5870551;325;22737;107;68;23734;94;69;27221;90;63;25287;53;31217;45;31217;30
5900207;5870551;328;22973;108;68;23923;94;72;27435;96;66;25501;53;34612;45;36924;31
5900208;5870551;335;23445;109;69;24205;97;78;26696;103;74;26062;56;34305;48;36637;31
5900209;5870551;336;23547;111;70;24556;94;72;25975;109;70;25975;55;33846;48;36178;31
5900210;5870551;340;23773;112;71;24789;97;79;26210;109;72;26117;54;33546;47;35911;31
5900211;5870551;343;24009;113;72;25129;97;81;26838;109;74;26745;53;35829;46;36423;30
5900212;5870551;348;24359;114;72;25574;97;82;26915;109;75;26822;55;36424;48;37018;31
5900213;5870551;353;24718;115;73;25677;97;78;27240;109;76;27240;55;36600;48;37194;31
5900214;5870551;363;25392;119;75;26433;112;89;28007;118;86;27914;57;37268;49;37862;32
5900215;5870551;367;25663;120;76;26679;120;96;28621;118;88;28528;57;37579;50;38172;32
5900216;5870551;368;25768;121;76;26589;120;98;28384;119;101;28744;57;37688;50;38281;33
5900217;5870551;373;26115;126;80;27767;120;97;30214;125;94;30214;57;38099;50;38693;33
5900218;5870551;376;26313;125;79;27687;120;96;30118;125;93;30118;57;38672;50;39266;33
5900219;5870551;380;26630;127;80;27966;120;96;30118;131;93;30118;59;36548;51;37142;33
5900220;5870551;386;27020;127;81;28154;120;97;30824;131;94;30824;59;36706;51;37299;34
5900221;5870551;389;27229;132;84;28740;120;95;30656;131;92;30656;64;40387;56;40981;36
5900222;5870551;390;27291;131;83;28792;120;96;30738;131;93;30738;64;39965;56;40559;36
5900223;5870551;394;27566;132;83;29077;120;97;30803;131;94;30803;64;39683;56;40277;36
5900224;5870551;398;27850;131;83;29170;123;100;31674;131;97;31674;64;39515;56;40108;36
5900225;5870551;402;28158;133;84;29657;134;104;31982;131;100;31199;64;39133;56;39726;36
5900226;5870551;408;28583;133;84;30058;120;96;31417;131;93;31417;60;37453;53;38047;34
5900227;5870551;413;28942;134;85;30400;120;97;31553;125;94;31460;61;37337;53;37931;34
5900228;5870551;418;29255;135;85;30598;120;97;33918;119;100;36161;60;37399;53;37993;34
5900229;5870551;422;29541;136;86;30831;120;95;32209;125;100;33637;61;37728;53;38331;34
5900230;5870551;426;29854;139;88;31196;120;97;33243;119;94;33243;61;38281;53;38841;34
5900231;5870551;430;30086;139;88;31492;120;97;34902;114;99;32875;62;37785;54;38379;34
5900232;5870551;436;30486;139;88;31623;104;88;32681;110;85;32588;60;38919;53;39513;34
5900233;5870551;439;30759;140;89;31956;120;95;34809;112;87;32782;64;39491;55;40085;35
5900234;5870551;445;31154;141;89;32229;120;96;35392;112;87;33365;63;39396;55;39990;34
5900235;5870551;448;31357;143;91;32617;120;98;35493;114;92;40714;63;39754;55;40348;35
5900236;5870551;450;31535;144;91;32748;120;94;33642;114;91;33642;63;39883;55;40477;35
5900237;5870551;455;31857;145;92;33022;123;99;33965;114;91;41176;65;40398;57;40992;36
5900238;5870551;460;32218;147;93;33339;134;103;36818;119;100;34884;65;40802;57;41396;36
5900239;5870551;463;32419;147;93;33492;131;102;40339;114;94;40424;65;40798;57;41391;36
5900240;5870551;465;32569;148;94;33729;131;99;40145;115;91;40230;66;41008;57;41602;37
5900241;5870551;470;32904;149;94;34030;120;98;40040;115;93;41044;67;41337;58;41931;37
5900242;5870551;474;33210;152;96;34373;131;99;40821;115;89;40758;69;41503;60;42544;38
5900243;5870551;479;33514;153;97;34691;120;96;40585;108;86;40522;68;41892;59;42486;38
5900244;5870551;481;33680;152;96;34811;120;91;40217;108;81;40154;68;41310;60;41904;38
5900245;5870551;487;34089;152;96;35223;120;90;40149;108;80;40086;69;41401;60;41995;38
5900246;5870551;490;34314;153;97;35437;120;93;40425;108;83;40362;69;42138;60;42731;37
5900247;5870551;494;34553;154;97;35807;120;97;40664;108;87;40601;69;41866;60;42459;38
5900248;5870551;499;34960;157;99;36185;127;98;40984;115;93;41032;71;42735;61;42733;38
5900249;5870551;503;35221;158;100;36415;131;101;41935;115;93;42020;72;46174;63;43969;40
5900250;5870551;507;35503;160;101;36756;127;99;42003;114;91;42088;72;46031;62;43826;39
5900251;5870551;511;35748;160;101;36955;120;97;41876;114;89;41961;72;47288;62;43593;39
5900252;5870551;514;35962;161;102;37343;127;98;43726;115;93;42268;72;47058;62;47651;39
5900253;5870551;521;36446;162;103;37483;138;100;44255;123;96;44385;72;47160;63;47753;40
5900254;5870551;523;36581;163;103;37880;138;101;44264;123;96;44335;71;46651;62;47244;39
5900255;5870551;529;37002;164;104;38107;142;103;44979;129;104;45592;66;43842;58;44436;37
5900256;5870551;530;37083;164;104;38107;138;101;44816;127;104;45776;71;45096;62;45690;40
5900257;5870551;534;37354;165;104;38413;142;107;45246;134;111;46369;69;44898;61;45492;39
5900258;5870551;543;38034;168;106;38952;161;108;45292;138;120;45292;69;46361;60;47430;39
5900259;5870551;546;38204;169;107;39213;138;102;44851;132;105;48359;70;46887;61;47957;39
5900260;5870551;547;38299;169;107;39482;138;100;44728;132;104;48490;70;46589;61;47680;38
5900261;5870551;551;38567;170;108;39816;142;104;44996;138;118;52447;71;46872;62;47963;39
5900262;5870551;554;38814;172;109;39851;142;105;44700;138;115;49267;71;46968;62;47562;38
5900263;5870551;560;39197;173;110;40054;164;131;50041;138;116;50402;72;47239;63;47833;38
5900264;5870551;562;39354;176;112;40579;164;124;44492;143;118;50559;72;48505;63;49099;40
5900265;5870551;569;39800;177;112;40742;164;133;45406;153;125;51006;72;48607;63;49201;40
5900266;5870551;573;40092;179;113;41046;172;137;45697;156;126;48232;72;48602;63;49196;40
5900267;5870551;575;40259;183;116;41389;179;142;43998;158;128;48340;74;-1;65;-1;41
5900268;5870551;577;40397;184;116;41469;179;142;47309;149;125;54147;74;48437;65;49464;41
5900269;5870551;588;41143;185;117;42185;179;139;48232;149;126;56437;74;48471;65;49498;42
5900270;5870551;590;41302;185;117;42162;194;155;45688;149;126;54268;74;48589;65;49616;42
5900271;5870551;-1;-1;185;117;42162;194;164;53829;171;147;50183;75;48982;65;50009;42
5900272;5870551;-1;-1;189;119;43749;194;160;50819;171;146;50106;75;49555;65;50582;42
5900273;5870551;-1;-1;189;119;43749;194;158;50693;171;147;50169;75;49728;65;50756;42
5900274;5870551;-1;-1;192;122;44294;194;161;50865;174;154;50612;76;49893;66;50920;43
5900275;5870551;-1;-1;192;122;44294;194;160;50800;174;153;50547;76;50173;66;51200;43
5900276;5870551;-1;-1;192;122;44294;194;163;51012;174;156;50758;76;48792;66;49386;43
5900277;5870551;-1;-1;207;131;49203;202;166;57149;181;164;58487;71;48993;62;49587;40
5900278;5870551;-1;-1;207;131;49203;202;166;57139;181;164;58476;77;48987;67;49581;43
5900279;5870551;-1;-1;207;131;49211;179;141;57179;171;138;57179;77;52626;67;53220;43
5900280;5870551;-1;-1;205;130;48819;172;137;56929;167;134;56929;76;52296;66;52890;43
5900281;5870551;-1;-1;204;129;48570;172;136;57122;167;142;57122;75;51994;66;52588;42
5900282;5870551;-1;-1;203;128;48336;179;142;56743;171;150;56814;74;51716;65;52309;42
5900283;5870551;-1;-1;201;127;47859;172;136;51230;167;144;51729;73;51153;64;51746;41
5900284;5870551;-1;-1;199;126;47541;164;132;50956;167;143;50868;73;50837;64;51431;41
5900285;5870551;-1;-1;199;126;47525;172;136;51272;171;145;50949;80;51039;70;51633;46
5900286;5870551;-1;-1;199;126;47427;179;139;51486;171;150;51480;73;51928;64;52522;41
5900287;5870551;-1;-1;204;129;48621;194;157;55251;171;148;52448;78;52086;69;52680;44
5900288;5870551;-1;-1;203;128;48501;194;155;55122;171;147;52319;78;53794;68;54388;44
5900289;5870551;-1;-1;204;129;48881;194;156;55217;171;148;52413;79;53812;69;54406;45
5900290;5870551;-1;-1;204;129;48881;194;161;55546;174;153;52743;79;54220;69;54814;45
5901966;5870551;179;12518;53;34;13599;70;39;14383;64;34;14383;27;14160;24;14160;18
5901967;5870551;178;12440;53;33;13518;70;42;14615;64;37;14615;27;13922;24;13922;18
5901968;5870551;172;12050;51;32;12906;64;42;12755;64;37;12755;26;13630;23;13630;17
5901969;5870551;172;12047;50;32;12819;64;42;12752;64;37;12752;26;13362;23;13362;17
5901970;5870551;167;11661;50;32;12819;64;41;12354;64;36;12720;26;13276;23;13276;17
5901971;5870551;168;11733;50;31;12648;64;42;12427;64;37;12792;25;13505;23;13505;17
5901972;5870551;171;11984;50;31;12648;64;46;12678;64;41;13043;25;12936;23;12936;17
5901973;5870551;-1;-1;50;31;12648;-1;-1;-1;-1;-1;-1;27;12811;25;12811;19
5901974;5870551;-1;-1;43;27;10227;-1;-1;-1;-1;-1;-1;27;12599;25;12599;19
5901975;5870551;153;10738;43;27;10227;64;44;10531;90;51;13123;22;11114;20;11114;16
