from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5870675;5967121;463;32405;146;92;32381;108;96;37008;112;99;37268;62;40174;54;40740;33
5870676;5967121;465;32567;147;93;32609;108;95;36963;111;98;37448;62;40175;54;40741;33
5870677;5967121;468;32749;149;94;33017;111;98;37130;116;103;37781;63;40312;55;40879;34
5870678;5967121;492;34420;149;94;33048;130;105;38037;133;119;40058;66;41238;57;41804;36
5870679;5967121;491;34370;156;98;34280;132;114;38704;132;117;38772;69;42886;59;43452;37
5870680;5967121;489;34212;155;98;34176;132;114;38708;132;118;41268;68;42802;59;43368;37
5870681;5967121;493;34529;155;98;34132;138;127;41660;135;122;41585;69;42618;59;43184;37
5870682;5967121;495;34617;156;99;34444;140;128;41748;138;123;41673;69;43086;60;43652;38
5870683;5967121;495;34669;156;99;34444;140;129;41800;138;124;41725;70;43273;60;43839;38
5870684;5967121;501;35073;156;99;34998;147;135;42203;146;130;42135;70;42520;60;42916;40
5870685;5967121;506;35390;156;99;34998;148;133;39432;149;135;42918;70;42911;60;43307;40
5870686;5967121;510;35700;156;99;34998;157;137;39742;156;140;43228;70;43313;60;43708;40
5870687;5967121;513;35938;156;99;34998;162;148;43534;161;143;43466;-1;43589;-1;43984;-1
5870688;5967121;521;36452;156;99;34998;168;156;44048;168;151;43980;-1;43818;-1;44213;-1
5870689;5967121;522;36574;181;115;40257;170;157;44170;168;152;44102;-1;44238;-1;44634;-1
5872400;5967121;292;20407;87;55;20777;96;75;22330;96;76;22330;49;22428;43;22428;31
5872401;5967121;286;19996;83;53;20470;89;66;21718;90;67;21718;48;22140;42;22140;30
5872402;5967121;283;19839;83;53;20392;86;64;21547;86;65;21547;48;22008;42;22008;30
5872403;5967121;281;19676;80;51;19929;86;65;21419;86;66;21419;47;21523;41;21523;29
5872404;5967121;277;19416;80;51;19780;83;62;21158;86;63;21158;46;21651;40;21651;29
5872405;5967121;273;19104;79;50;19664;89;66;20892;90;67;20892;47;21302;41;21302;29
5872406;5967121;273;19085;80;51;19669;86;65;20874;86;66;20874;47;21469;41;21469;29
5872407;5967121;282;19739;86;54;20248;99;75;21527;96;76;21527;48;22167;42;22167;30
5872408;5967121;289;20199;84;53;17351;102;81;21987;102;82;21987;44;20913;38;21484;28
5872409;5967121;289;20242;83;52;17302;102;82;22030;102;83;22030;44;20905;38;21476;28
5872410;5967121;241;16858;80;51;17183;111;93;22785;113;94;22785;43;20842;38;21413;28
5872411;5967121;255;17849;75;48;18120;80;57;19508;98;64;19508;41;22096;36;22096;24
5872412;5967121;248;17350;71;45;17654;76;53;18782;98;60;18782;40;21577;34;21577;24
5872413;5967121;246;17222;74;47;17500;93;66;18915;109;71;18915;40;21402;34;21402;23
5872414;5967121;244;17083;72;46;17196;85;62;18776;103;69;18776;40;20872;34;20872;23
5872415;5967121;241;16840;72;45;17192;80;58;18533;98;65;18533;40;21307;34;21307;23
5872416;5967121;246;17243;73;46;17322;93;66;18936;109;71;18936;40;21599;35;21599;24
5872417;5967121;238;16671;75;48;16851;93;70;18437;109;75;18437;40;20894;34;20894;23
5872418;5967121;239;16707;75;47;16795;93;70;18472;109;75;18472;39;20530;34;20530;23
5872419;5967121;238;16672;75;47;16795;93;70;18437;109;75;18437;39;20847;34;20847;23
5872420;5967121;243;16995;79;50;17166;96;74;18760;109;79;18760;40;21258;35;21258;24
5872421;5967121;245;17177;79;50;17166;96;77;18942;115;82;18942;40;20744;35;20744;24
5872422;5967121;252;17674;78;49;17812;108;91;19291;127;97;19291;43;21814;37;21814;26
5872423;5967121;252;17613;79;50;18047;108;90;19229;121;96;19229;43;21945;38;21945;27
5872424;5967121;252;17644;79;50;18047;108;91;19260;127;97;19260;43;21912;38;21912;27
5872425;5967121;257;17966;81;51;18374;111;96;19582;133;101;19582;44;22368;38;22368;27
5872426;5967121;271;18992;81;51;18374;126;111;20608;139;116;20608;44;22977;38;22977;27
5872427;5967121;271;18986;84;53;19006;126;111;20603;139;116;20603;46;22709;40;22709;29
5872428;5967121;230;16128;67;43;15980;111;96;16912;116;93;16912;42;23442;37;23442;25
5872429;5967121;228;15955;67;43;15980;111;94;16739;116;91;16739;42;19130;37;19130;25
5872430;5967121;223;15642;67;43;15934;108;89;16425;108;86;16425;43;18791;37;18791;26
5872431;5967121;223;15603;66;42;15613;108;89;16386;108;86;16386;42;18775;36;18775;25
5872432;5967121;224;15690;67;43;15847;111;90;16473;111;87;16473;42;18923;37;18923;25
5872433;5967121;223;15586;70;44;16240;108;89;16369;108;86;16369;43;19381;38;19381;26
5872434;5967121;223;15643;70;44;16336;93;78;17026;105;84;16279;44;19470;38;19470;26
5872435;5967121;222;15563;69;44;15500;93;77;16946;105;83;16199;41;20101;36;20101;25
5872436;5967121;223;15639;69;44;16507;93;78;17022;105;84;16275;42;19582;36;19582;25
5872437;5967121;232;16240;69;44;16507;81;64;16662;95;78;23488;42;20044;36;20044;25
5872438;5967121;230;16073;68;43;16094;79;62;16496;95;75;23253;41;19586;35;19586;25
5872439;5967121;231;16183;69;44;16484;75;59;17324;90;70;22916;41;19747;36;19747;25
5872440;5967121;235;16477;70;44;16604;75;58;17240;86;69;22832;41;20264;36;20264;25
5872441;5967121;241;16876;68;43;16844;77;62;17540;86;67;22708;40;20594;35;20594;24
5872442;5967121;227;15888;66;42;16156;78;66;19314;86;64;22231;39;19363;34;19363;23
5872443;5967121;225;15753;65;41;15981;78;66;19291;86;64;22208;38;19303;33;19303;23
5872444;5967121;236;16548;67;42;16380;82;70;19561;90;68;22495;40;19918;35;19918;24
5872445;5967121;239;16757;70;44;16888;85;73;19770;95;71;22704;41;20372;36;20372;25
5872446;5967121;244;17046;71;45;17172;87;76;18974;95;75;22992;41;20641;36;20641;25
5872447;5967121;250;17479;72;46;17503;88;83;21542;101;81;23426;42;20878;37;20878;26
5872448;5967121;249;17397;74;47;17750;86;72;20067;95;82;21146;42;21582;37;21582;25
5872449;5967121;244;17078;75;48;17632;80;67;19748;90;77;20828;42;21224;37;21224;25
5872450;5967121;240;16778;76;48;17773;77;67;20317;89;73;20317;42;20995;36;20995;24
5872451;5967121;237;16570;72;46;16925;77;64;20109;89;70;20109;41;20681;35;20681;24
5872452;5967121;233;16303;71;45;16756;77;64;20104;89;70;20104;40;20506;35;20506;23
5872453;5967121;232;16224;71;45;16597;80;64;19332;90;74;20412;40;20463;34;20463;23
5872454;5967121;239;16717;74;47;16675;100;83;19990;113;95;21069;41;21073;36;21073;24
5872455;5967121;233;16292;74;47;16675;96;77;19564;104;88;20644;41;20812;36;20812;24
5872456;5967121;245;17139;74;47;16791;108;90;18824;117;101;19904;41;20760;36;20760;24
5872457;5967121;237;16566;73;46;17060;100;82;18251;111;92;19331;38;20050;33;20050;22
5872458;5967121;235;16439;72;46;16964;100;81;22145;108;90;19204;38;20141;33;20141;22
5872459;5967121;254;17805;77;49;17697;103;84;22388;119;101;25034;39;20944;34;20944;23
5872460;5967121;247;17291;77;49;17662;99;80;23183;113;100;24969;40;21676;34;22931;22
5872461;5967121;248;17368;77;49;17297;99;81;23234;113;105;33719;40;20857;35;22112;23
5872462;5967121;246;17200;77;49;17297;99;80;19114;113;93;23272;40;22247;35;22247;23
5872463;5967121;249;17457;77;49;17297;103;83;19371;116;97;23529;41;22504;35;22504;23
5872464;5967121;250;17473;81;51;17539;108;88;23770;118;100;23770;42;22792;36;22792;24
5872465;5967121;248;17346;81;51;17539;114;93;22084;122;109;24408;42;22959;36;22959;24
5872466;5967121;251;17570;84;53;17593;117;90;21868;122;113;24604;-1;22653;-1;22653;-1
5872467;5967121;254;17750;84;53;17842;114;87;21631;119;110;24367;-1;-1;-1;-1;-1
5872468;5967121;256;17917;84;54;17908;115;88;21693;119;111;24429;42;23469;36;23469;23
5872469;5967121;257;17987;86;54;18047;106;86;21607;116;104;23964;43;23376;37;23376;24
5872470;5967121;257;18016;86;54;18047;108;87;21636;113;95;29846;42;27322;36;27322;23
5872471;5967121;259;18127;86;54;18047;109;88;21747;113;94;29816;42;23021;36;23021;23
5872472;5967121;268;18786;86;54;18047;100;80;23074;102;84;29092;42;26433;36;26433;23
5872473;5967121;269;18842;83;53;18540;94;75;22723;95;79;28742;41;26201;36;26201;22
5872474;5967121;265;18552;83;53;18540;89;71;22433;93;75;28452;41;22761;36;22761;22
5872475;5967121;265;18584;84;53;18668;88;67;22194;92;71;28212;42;26146;36;26146;23
5872476;5967121;274;19146;88;56;19222;99;81;23461;101;83;29029;42;23699;36;23699;23
5872477;5967121;270;18889;87;55;19043;94;80;23406;95;79;28772;43;23485;37;23485;23
5872478;5967121;273;19085;87;55;19251;93;73;22871;98;82;28975;44;24199;38;24199;24
5872479;5967121;279;19499;88;56;19557;97;74;23121;102;86;29447;45;24289;38;24289;24
5872480;5967121;278;19440;89;56;19733;100;75;22913;104;87;29239;48;24398;41;24398;25
5872481;5967121;282;19759;89;56;19759;103;81;23459;107;97;33463;49;24010;42;24010;26
5872482;5967121;285;19978;91;58;20128;105;78;24507;112;98;38860;48;24189;42;24189;25
5872483;5967121;292;20453;92;58;20290;106;75;24306;121;95;38652;48;24767;42;24767;25
5872484;5967121;291;20398;94;60;20687;100;74;24207;119;93;38518;47;24725;41;24725;24
5872485;5967121;295;20626;95;60;20912;100;71;24353;116;94;32053;48;25217;42;25217;25
5872486;5967121;299;20914;96;61;21009;103;75;24689;116;89;31743;46;25402;40;25402;24
5872487;5967121;304;21291;96;61;21455;103;75;24976;116;90;31782;49;25920;42;25920;25
5872488;5967121;307;21455;97;61;21699;103;75;25263;112;88;31628;50;27759;43;27759;26
5872489;5967121;307;21462;100;63;21960;103;77;25562;116;92;31944;54;27981;47;27981;28
5872490;5967121;314;22001;98;62;22252;103;78;26382;112;88;32359;48;26398;41;26398;25
5872491;5967121;312;21834;100;63;22513;97;74;25837;111;85;32163;48;26684;42;26684;25
5872492;5967121;316;22153;100;63;22519;103;78;26432;115;89;32409;48;26916;42;26916;26
5872493;5967121;320;22405;103;65;23071;100;78;26667;112;87;32993;52;27188;45;28439;27
5872494;5967121;322;22553;104;66;23218;97;77;26608;108;86;32934;49;28741;42;28741;26
5872495;5967121;325;22778;105;66;23351;100;81;26832;109;90;33159;49;28672;43;28672;26
5872496;5967121;333;23312;108;68;24027;100;81;27417;108;90;33743;51;28461;44;28461;27
5872497;5967121;332;23207;107;68;23847;99;80;27345;108;89;33671;51;28363;44;28363;27
5872498;5967121;335;23419;-1;-1;-1;101;84;27614;109;99;34942;52;28513;44;28513;27
5872499;5967121;334;23385;-1;-1;-1;103;88;33017;106;98;34895;52;28794;44;28794;27
5872500;5967121;338;23642;110;70;23973;100;84;29388;111;93;37460;52;29105;44;29105;27
5872501;5967121;342;23916;114;72;24674;105;94;31659;107;91;37360;54;30291;45;33284;28
5872502;5967121;347;24260;114;72;24625;100;83;30074;107;96;33264;55;32613;46;32576;29
5872503;5967121;345;24182;114;72;24585;97;83;30067;105;95;32785;54;30450;46;33443;29
5872504;5967121;346;24253;114;72;24517;101;89;30877;105;96;32844;53;32315;45;32277;28
5872505;5967121;354;24784;115;73;25032;99;91;30995;107;93;32610;53;32080;45;32043;28
5872506;5967121;354;24776;115;73;25080;95;86;32744;104;90;32436;54;32197;45;32159;28
5872507;5967121;358;25048;116;73;25505;99;92;32993;107;94;32685;57;32167;48;32129;29
5872508;5967121;362;25368;117;74;25635;102;95;32307;105;96;33313;52;31905;44;31867;27
5872509;5967121;367;25707;118;75;25840;105;97;32398;106;95;38617;55;32372;46;32335;29
5872510;5967121;372;26045;119;75;26055;104;93;36021;105;90;37660;54;32565;46;32528;29
5872511;5967121;374;26211;120;76;26345;107;96;36188;106;93;37827;55;33037;46;32999;29
5872512;5967121;378;26494;120;76;26475;106;97;33211;107;96;35210;57;33344;48;33306;30
5872513;5967121;384;26880;121;77;26856;105;97;34550;104;93;36895;57;33993;48;33955;30
5872514;5967121;384;26902;122;77;26911;102;96;36688;101;94;36945;58;34680;48;34652;30
5872515;5967121;388;27186;123;78;27164;99;93;34296;101;95;36181;58;35018;49;34991;31
5872516;5967121;390;27304;124;79;27338;99;91;34112;101;93;35998;58;34665;49;34628;30
5872517;5967121;393;27538;126;80;27505;99;90;33811;99;92;34941;60;34788;51;34751;31
5872518;5967121;395;27680;127;81;27693;98;89;33381;94;84;33381;60;35179;50;35141;31
5872519;5967121;399;27940;129;82;28032;92;81;33182;91;82;33182;61;35373;51;35336;31
5872520;5967121;404;28286;130;82;28323;94;86;34391;91;83;33613;64;36450;53;36412;33
5872521;5967121;406;28415;132;83;28624;94;85;34335;91;85;34335;63;36070;52;36033;32
5872522;5967121;408;28575;132;84;28609;98;90;34839;94;84;33789;63;36123;52;36085;32
5872523;5967121;411;28795;133;84;28838;98;89;35648;99;92;37526;63;36368;53;36331;32
5872524;5967121;413;28934;134;85;29038;100;93;36084;101;95;37962;64;36829;53;36792;33
5872525;5967121;417;29216;134;85;29101;103;94;36202;103;92;35756;64;37857;53;37820;33
5872526;5967121;423;29640;136;86;29661;107;90;35056;110;90;35056;63;38638;53;38600;33
5872527;5967121;425;29751;136;86;29871;107;87;34854;112;87;34854;62;38146;53;38108;33
5872528;5967121;429;29997;138;88;29946;103;82;34507;106;82;34507;61;38146;53;38108;33
5872529;5967121;436;30530;139;88;30588;106;86;35328;107;86;35328;60;39746;52;39708;33
5872530;5967121;441;30852;141;89;31009;108;97;35521;108;88;35453;60;39777;52;39739;33
5872531;5967121;448;31326;142;90;31314;108;92;35846;105;94;35491;59;38511;52;38473;32
5872532;5967121;449;31446;142;90;31395;104;91;35661;104;88;35661;62;39259;53;39825;33
5872533;5967121;452;31606;144;91;31697;108;92;35431;109;94;35499;61;39489;53;40055;33
5872534;5967121;455;31858;146;92;31972;108;97;36903;107;97;36971;63;39817;54;40137;34
5872535;5967121;459;32118;146;92;32315;108;98;37136;110;98;37204;63;40376;54;40856;34
5872536;5967121;465;32550;147;93;32630;113;101;37344;113;101;37412;64;40725;55;41205;34
5872537;5967121;463;32386;148;93;32557;115;108;39426;117;104;37546;65;40911;56;41477;35
5872538;5967121;465;32557;148;94;32718;116;104;37566;117;106;38022;65;41130;56;41696;35
5872539;5967121;485;33971;149;94;33048;131;119;41102;129;114;41028;68;42316;58;42883;37
5872540;5967121;486;34005;153;97;33905;131;120;41136;129;115;41061;68;42370;58;42936;37
5872541;5967121;487;34112;155;98;34132;132;121;41242;132;116;41168;69;42502;59;43068;37
5872542;5967121;490;34288;155;98;34223;134;124;41419;134;119;41345;69;42901;59;43467;37
5872543;5967121;497;34802;156;99;34934;140;128;39098;141;126;41864;69;42036;59;42432;38
5872544;5967121;500;35002;156;99;34998;145;127;39045;143;130;42530;69;42344;60;42740;39
5872545;5967121;504;35286;156;99;34998;148;132;39328;147;134;42814;69;42766;60;43161;39
5872546;5967121;510;35733;156;99;34998;157;138;39775;156;140;43261;-1;43079;-1;43475;-1
5872547;5967121;517;36179;156;99;34998;165;152;43776;166;147;43707;-1;43466;-1;43861;-1
5872548;5967121;517;36223;165;104;36226;165;152;43819;168;147;43751;-1;43658;-1;44053;-1
5872549;5967121;521;36446;165;104;36226;168;155;44042;168;150;43974;-1;44219;-1;44615;-1
5872550;5967121;-1;-1;181;115;40257;-1;-1;-1;-1;-1;-1;65;44132;56;44528;37
5874257;5967121;286;20017;87;55;20820;97;79;22650;95;80;22650;50;22629;44;22629;31
5874258;5967121;291;20395;86;55;20758;93;72;22118;90;73;22118;50;22541;43;22541;31
5874259;5967121;285;19921;84;53;20507;86;65;21644;86;66;21644;48;22107;42;22107;30
5874260;5967121;280;19632;82;52;20185;83;61;21355;84;62;21355;47;21893;41;21893;29
5874261;5967121;278;19488;81;51;19983;83;64;21544;86;65;21544;47;21710;41;21710;29
5874262;5967121;273;19113;78;50;19542;83;62;21162;86;63;21162;46;21274;40;21274;29
5874263;5967121;270;18931;78;50;19542;83;62;20808;86;63;20808;46;21004;40;21004;29
5874264;5967121;270;18882;78;49;19396;83;63;20671;86;64;20671;46;21269;40;21269;28
5874265;5967121;274;19214;78;49;19396;89;67;21002;90;68;21002;46;21270;40;21270;28
5874266;5967121;293;20495;83;52;17302;108;86;22284;110;87;22284;44;21071;38;21642;28
5874267;5967121;294;20564;77;49;16768;108;87;22352;110;88;22352;42;20776;37;21347;27
5874268;5967121;236;16532;77;49;16768;108;87;22388;110;88;22388;42;20567;37;21138;27
5874269;5967121;240;16780;79;50;16980;111;92;22707;111;93;22707;43;20469;38;21040;27
5874270;5967121;247;17259;71;45;17654;71;52;18697;98;59;18697;39;21564;34;21564;23
5874271;5967121;242;16912;72;46;17196;71;52;18690;98;59;18690;39;21146;34;21146;23
5874272;5967121;241;16881;68;43;16804;80;59;18574;98;66;18574;39;20839;33;20839;23
5874273;5967121;237;16560;68;43;16752;76;54;18253;98;61;18253;39;21109;33;21109;23
5874274;5967121;235;16451;67;42;16387;80;59;18585;98;66;18585;38;20440;33;20440;22
5874275;5967121;236;16546;75;48;16851;93;68;18311;109;73;18311;40;20696;34;20696;23
5874276;5967121;233;16326;72;45;16518;93;65;18091;109;70;18091;39;20540;33;20540;23
5874277;5967121;238;16652;78;49;17074;93;70;18420;109;75;18420;40;20993;35;20993;24
5874278;5967121;243;17015;79;50;17166;96;75;18780;109;80;18780;40;21232;35;21232;24
5874279;5967121;236;16513;71;45;16624;96;75;18129;109;80;18129;40;20628;34;20628;24
5874280;5967121;249;17462;78;49;17812;108;88;19078;121;94;19078;43;21670;37;21670;26
5874281;5967121;248;17367;77;49;17696;108;87;18984;121;93;18984;42;21629;37;21629;26
5874282;5967121;250;17485;77;49;17628;108;88;19101;121;94;19101;42;21981;37;21981;26
5874283;5967121;254;17812;77;49;17628;108;93;19429;127;99;19429;42;22378;37;22378;26
5874284;5967121;262;18315;82;52;18619;117;101;19931;133;106;19931;44;22142;39;22142;28
5874285;5967121;275;19229;82;52;18619;129;113;20845;144;119;20845;44;22560;39;22560;28
5874286;5967121;230;16090;67;43;15980;111;96;16873;116;93;16873;42;22607;37;22607;25
5874287;5967121;226;15854;67;43;15980;111;92;16637;116;89;16637;42;19032;37;19032;25
5874288;5967121;223;15642;67;42;15911;108;89;16425;108;86;16425;42;18822;37;18822;25
5874289;5967121;217;15216;65;41;15403;100;83;15999;98;80;15999;41;18528;36;18528;24
5874290;5967121;221;15451;68;43;15983;108;87;16235;105;84;16235;43;18897;37;18897;25
5874291;5967121;222;15565;70;44;16237;108;88;16348;105;85;16348;43;19423;38;19423;26
5874292;5967121;221;15487;69;44;15532;90;76;16870;105;82;16123;41;19893;36;19893;25
5874293;5967121;218;15285;68;43;15430;90;73;16668;98;79;15921;41;20005;36;20005;25
5874294;5967121;218;15230;67;42;15161;84;68;16938;98;77;24276;41;19724;36;19724;25
5874295;5967121;219;15304;69;44;16507;87;69;17012;98;78;24350;42;19950;36;19950;25
5874296;5967121;226;15809;68;43;16111;76;58;16232;90;69;23712;40;19687;35;19687;24
5874297;5967121;228;15957;68;43;16094;76;60;16379;95;77;23418;41;19985;35;19985;25
5874298;5967121;237;16602;70;44;16604;77;62;17518;95;73;23111;42;20370;37;20370;26
5874299;5967121;225;15719;65;41;15748;84;72;18748;95;71;22749;42;20545;37;20545;26
5874300;5967121;222;15529;64;41;15639;79;70;19611;90;68;22528;38;18915;33;18915;22
5874301;5967121;222;15535;64;41;15639;77;69;19534;86;67;22451;38;19177;33;19177;22
5874302;5967121;226;15827;64;41;15639;84;72;19714;95;70;22630;41;19977;36;19977;25
5874303;5967121;226;15844;73;46;17446;87;79;20316;95;75;21759;42;20565;36;20565;25
5874304;5967121;226;15828;73;46;17446;87;79;20300;95;75;21743;42;20945;36;20945;25
5874305;5967121;230;16091;68;43;16471;99;83;22449;105;87;25386;41;19194;36;19194;25
5874306;5967121;226;15843;70;44;16594;94;77;19981;102;83;25138;42;19835;37;19835;25
5874307;5967121;226;15852;76;48;17849;94;77;19990;102;83;25147;43;21535;37;21535;25
5874308;5967121;225;15733;76;48;17773;96;81;23053;99;85;19954;43;21682;37;21682;26
5874309;5967121;226;15816;72;45;16484;86;76;19757;93;82;19757;42;19656;36;19656;24
5874310;5967121;227;15914;72;46;16872;76;62;19772;84;69;19772;40;20541;35;20541;24
5874311;5967121;228;15963;71;45;16584;80;64;18706;90;75;19786;40;20412;34;20412;23
5874312;5967121;244;17056;73;46;16513;105;88;20328;116;102;23328;40;20001;34;19880;23
5874313;5967121;228;15994;73;46;16513;89;73;19267;101;84;20347;42;20522;36;20522;25
5874314;5967121;232;16206;75;47;16844;96;77;17891;105;87;18971;42;19545;36;19545;25
5874315;5967121;232;16256;71;45;16536;94;77;17941;107;87;19021;38;19876;33;19876;22
5874316;5967121;231;16191;71;45;16484;94;77;17876;107;87;18956;37;19924;32;19924;21
5874317;5967121;235;16472;71;45;16480;100;81;18157;108;91;19237;37;21064;32;21064;21
5874318;5967121;257;18010;76;48;17101;105;89;25136;119;101;25136;40;20930;34;20930;22
5874319;5967121;243;17029;76;48;17101;97;76;22896;111;88;22896;40;20712;34;21967;22
5874320;5967121;242;16956;77;49;17297;99;78;23028;111;102;33513;40;22081;34;22081;22
5874321;5967121;250;17510;77;49;17297;105;84;19424;119;98;23582;41;22676;35;22676;23
5874322;5967121;249;17414;81;51;17539;115;94;22153;124;110;24427;42;22760;36;22760;24
5874323;5967121;244;17094;82;52;17205;112;90;21833;119;106;24156;42;22685;36;22685;23
5874324;5967121;248;17381;84;53;17593;115;92;21973;122;112;23964;-1;22637;-1;22637;-1
5874325;5967121;253;17739;84;53;17731;111;85;21515;117;108;24250;42;23439;36;23439;24
5874326;5967121;250;17486;84;54;17908;105;81;21262;116;105;23998;41;23251;36;23251;23
5874327;5967121;256;17951;86;54;18047;106;86;21571;116;104;23928;42;23165;36;23165;23
5874328;5967121;252;17612;86;54;18047;103;81;21232;115;99;23589;42;22565;36;22565;23
5874329;5967121;252;17615;86;54;18047;103;81;21235;115;99;23592;42;22870;36;22870;23
5874330;5967121;270;18881;86;54;18047;100;80;23041;102;84;29060;42;22591;36;22591;23
5874331;5967121;266;18598;83;53;18490;95;76;22759;95;80;28778;41;22853;36;22853;22
5874332;5967121;262;18319;83;53;18540;89;69;22320;93;73;28339;41;22735;36;22735;22
5874333;5967121;264;18490;88;56;19075;88;68;22216;92;72;28235;41;23995;36;23995;23
5874334;5967121;269;18834;85;54;18794;89;72;22500;93;76;28518;42;23179;36;23179;23
5874335;5967121;267;18695;86;54;18882;91;73;23030;95;81;28863;43;23462;37;23462;23
5874336;5967121;270;18898;86;54;19026;94;70;22684;93;80;29010;48;23516;41;23516;26
5874337;5967121;272;19062;88;56;19233;96;70;22519;101;88;32523;49;23351;43;23351;25
5874338;5967121;274;19201;89;56;19445;96;72;22674;102;84;29000;47;24116;40;24116;25
5874339;5967121;277;19397;89;57;19562;100;75;22871;104;87;29197;48;24317;41;24317;26
5874340;5967121;281;19655;90;57;19863;103;78;23129;107;90;29455;48;24693;41;24693;26
5874341;5967121;287;20062;93;59;20402;105;79;24533;114;98;38862;47;25035;41;25035;25
5874342;5967121;291;20371;93;59;20416;105;79;24544;121;98;38873;48;25053;41;25053;25
5874343;5967121;295;20639;95;60;20998;108;83;24812;121;102;39141;49;25506;43;25506;25
5874344;5967121;298;20894;97;61;21316;100;74;24863;116;93;31982;49;25392;42;25392;25
5874345;5967121;303;21182;97;62;21365;100;74;24858;116;93;31976;49;25652;42;25652;25
5874346;5967121;305;21378;98;62;21663;100;74;25389;116;94;32077;49;25868;43;25868;26
5874347;5967121;304;21263;100;63;21919;100;74;25363;117;95;32141;50;27314;43;27314;26
5874348;5967121;308;21581;100;63;22186;105;78;25686;121;97;32976;50;27209;44;27209;27
5874349;5967121;308;21576;101;64;22181;97;74;25871;112;88;32383;49;26577;42;26577;26
5874350;5967121;314;21994;104;66;22710;103;81;26332;115;95;33506;50;27192;44;27192;26
5874351;5967121;315;22042;104;66;22643;101;82;26922;115;91;33248;50;27255;43;27255;26
5874352;5967121;319;22303;105;66;22934;101;82;26937;115;91;33263;51;27589;44;27589;27
5874353;5967121;331;23181;105;66;23418;103;85;27835;109;94;34161;49;27489;43;27489;26
5874354;5967121;328;22947;106;67;23637;98;81;27601;108;90;33927;52;27732;45;27732;27
5874355;5967121;330;23073;107;68;23803;97;80;27483;108;89;33809;52;27981;44;27981;27
5874356;5967121;331;23196;108;68;23557;99;83;27718;108;92;34044;52;28433;44;28433;27
5874357;5967121;332;23207;108;69;23554;99;84;29408;108;94;35734;51;28708;44;32371;27
5874358;5967121;334;23406;110;70;24008;99;79;29092;108;92;37434;52;29008;45;32200;27
5874359;5967121;339;23762;113;71;24416;100;85;29486;106;94;37580;54;30433;45;33427;28
5874360;5967121;343;23989;113;72;24391;102;98;29937;107;99;32712;54;32458;46;32421;28
5874361;5967121;341;23896;113;71;24377;99;87;30719;104;93;32662;54;32277;45;32239;28
5874362;5967121;345;24126;113;72;24544;95;83;30411;101;90;32405;53;32537;45;32500;28
5874363;5967121;351;24586;115;73;24812;93;85;30797;99;86;32593;54;32849;45;32700;28
5874364;5967121;350;24521;115;73;24924;89;82;32466;99;84;32466;50;30925;42;30826;26
5874365;5967121;358;25087;115;73;25362;99;90;31613;102;94;32724;53;32262;45;32225;28
5874366;5967121;362;25361;116;73;25486;105;92;32100;103;99;33469;53;32320;44;32282;28
5874367;5967121;366;25611;116;74;25536;103;93;32127;103;94;37720;54;32518;45;32480;28
5874368;5967121;369;25850;118;75;25958;104;95;32685;103;90;37444;55;33014;46;32976;29
5874369;5967121;373;26135;120;76;26335;104;96;33126;104;92;37577;55;33074;46;33037;29
5874370;5967121;376;26349;119;75;26322;103;95;33067;103;96;37840;56;33364;47;33326;29
5874371;5967121;378;26454;119;76;26426;100;94;35210;101;92;37095;57;34729;48;34163;30
5874372;5967121;382;26735;120;76;26614;101;94;34846;101;93;36486;57;34877;48;34850;30
5874373;5967121;384;26866;122;77;26996;99;92;34478;99;91;36117;58;34970;49;34942;31
5874374;5967121;388;27160;124;78;27198;99;94;33764;99;93;34282;59;34589;49;34533;30
5874375;5967121;389;27227;125;79;27252;98;90;33500;95;83;33264;59;34409;49;34372;30
5874376;5967121;393;27515;127;80;27497;92;81;33108;91;81;33108;60;34745;50;34708;31
5874377;5967121;396;27754;128;81;27778;88;78;32946;86;78;32946;61;35068;51;35030;31
5874378;5967121;406;28388;130;82;28075;98;91;34906;96;84;33730;61;35083;50;35045;31
5874379;5967121;403;28212;131;83;28290;98;88;33736;93;84;33736;62;35998;52;35961;32
5874380;5967121;406;28394;131;83;28394;98;91;34868;96;85;34217;61;36153;51;35446;32
5874381;5967121;407;28524;132;83;28588;101;89;34239;96;85;34239;62;35529;51;35492;32
5874382;5967121;414;28980;133;84;28825;103;96;36031;102;93;34800;65;35866;54;35829;33
5874383;5967121;415;29070;134;85;29206;102;93;34848;100;94;36685;61;37743;52;37706;32
5874384;5967121;418;29276;135;86;29447;104;95;35013;103;92;35227;62;38122;52;38084;33
5874385;5967121;424;29646;138;87;29861;110;97;34803;110;97;35828;62;37962;53;37925;33
5874386;5967121;429;30056;137;87;30310;103;81;34440;105;81;34440;61;40005;52;39967;33
5874387;5967121;434;30364;138;87;30321;103;83;34322;105;84;34322;61;40087;52;40049;33
5874388;5967121;437;30615;139;88;30695;109;87;34572;114;88;34572;61;40340;52;40302;33
5874389;5967121;444;31060;140;89;31044;105;92;35225;104;90;35225;61;39846;52;40412;33
5874390;5967121;445;31144;141;90;31262;102;86;35016;104;88;35084;61;39461;52;40027;33
5874391;5967121;449;31402;144;91;31838;105;93;35296;105;91;35296;61;39953;53;40519;33
