from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5863095;5934915;437;30606;130;82;30396;116;96;34701;125;95;35460;62;37630;55;38224;34
5863096;5934915;437;30590;132;83;30586;116;96;34686;125;95;35444;63;37838;55;38431;34
5863097;5934915;438;30664;123;78;29134;116;97;34759;125;96;35517;59;37180;52;37773;32
5863098;5934915;409;28619;123;78;29134;105;84;33230;119;83;33989;59;36317;52;36910;32
5863099;5934915;408;28549;118;75;28481;98;76;32696;113;75;33454;58;35755;51;36349;31
5863100;5934915;402;28164;118;75;28481;116;94;33051;125;93;33809;58;35892;51;36486;31
5863101;5934915;403;28194;118;75;28481;116;94;33081;125;93;33840;58;35463;51;36056;31
5863102;5934915;403;28188;118;75;28481;116;94;33075;125;93;33833;58;35596;51;36190;31
5863103;5934915;399;27964;119;75;27514;116;98;33302;131;97;34061;57;35780;50;36374;30
5863104;5934915;400;27979;119;75;27514;120;102;33609;131;101;34368;57;35184;50;35777;30
5863105;5934915;403;28217;119;75;27514;126;105;33847;138;104;34606;56;35312;49;35906;30
5863106;5934915;393;27493;114;72;26419;129;111;34228;138;110;34987;56;35309;49;35903;30
5863107;5934915;391;27341;111;71;25158;129;109;33006;138;108;33765;50;34376;43;34969;30
5863108;5934915;392;27448;111;71;25158;129;110;33113;138;109;33872;50;33677;43;30104;30
5863109;5934915;-1;-1;111;71;25158;-1;-1;-1;-1;-1;-1;50;33605;43;30032;30
5863110;5934915;-1;-1;107;68;24927;-1;-1;-1;-1;-1;-1;50;33478;42;29906;30
5863111;5934915;397;27790;107;68;24927;166;139;31677;175;145;31982;50;33124;42;29551;30
5863112;5934915;394;27591;107;68;24927;157;136;31478;163;135;34241;50;33190;42;29617;30
5863113;5934915;402;28157;125;79;27594;166;144;32044;182;150;32349;61;35710;54;36304;35
5863114;5934915;402;28169;125;79;27594;166;144;32056;182;150;32361;61;35970;54;36564;35
5863115;5934915;399;27936;125;79;27594;166;141;31824;178;147;32128;61;36067;54;36661;35
5863116;5934915;398;27890;125;79;27594;166;140;31777;178;146;32082;61;36367;54;36961;35
5863117;5934915;398;27846;124;79;27744;166;139;31734;178;145;32038;61;36210;55;36804;35
5863118;5934915;337;23556;97;62;22929;112;94;25920;128;95;25920;46;28739;39;28904;27
5863119;5934915;328;22947;97;62;22929;112;94;25889;126;95;25889;45;28771;38;28936;26
5863120;5934915;330;23067;96;61;23483;112;94;25884;126;95;25884;45;28966;38;29131;26
5863121;5934915;309;21663;97;61;21690;122;108;25353;139;110;25551;47;28965;40;26388;28
5863122;5934915;305;21336;97;61;21690;118;103;25025;129;105;25224;47;26149;40;26091;28
5863123;5934915;303;21236;94;59;21172;110;90;25081;128;105;25093;47;25809;39;25751;27
5863124;5934915;302;21140;93;59;21140;109;89;24984;126;98;23626;47;25963;39;25905;27
5863125;5934915;297;20784;93;59;21140;106;85;24698;122;93;23215;47;26358;39;26105;27
5863126;5934915;294;20564;86;54;20151;100;81;24477;120;89;22994;44;26225;37;25733;26
5863127;5934915;290;20317;85;54;20123;99;78;24230;116;86;22747;44;26071;37;25578;25
5863128;5934915;286;20010;86;54;20113;85;61;23025;115;87;23946;43;24855;36;24797;24
5863129;5934915;284;19859;86;54;20113;87;63;23205;115;79;22289;43;25286;36;24642;24
5863130;5934915;281;19659;86;54;20104;99;72;21923;118;78;22659;43;25000;36;24942;24
5863131;5934915;269;18861;80;50;19003;84;61;21126;96;67;21862;41;24583;35;24525;23
5863132;5934915;265;18565;80;50;19003;79;56;20830;92;62;21566;41;23820;35;23762;23
5863133;5934915;259;18163;78;49;18337;80;57;20906;90;63;21642;40;24143;33;22663;22
5863134;5934915;260;18215;77;49;18262;81;59;20486;89;65;21222;40;24509;33;22798;22
5863135;5934915;240;16832;77;49;18262;75;62;19271;84;65;19272;40;22346;33;22288;22
5863136;5934915;237;16585;74;47;16471;75;58;19024;79;61;19025;37;20847;31;20847;21
5863137;5934915;235;16459;74;47;16471;70;57;18898;79;60;18899;37;20731;31;20731;21
5863138;5934915;230;16119;71;45;16158;70;52;18559;70;55;18559;37;20638;30;20638;20
5863139;5934915;225;15773;70;44;15898;70;55;18318;73;59;20118;37;20128;31;20128;20
5863140;5934915;218;15282;68;43;15537;62;48;17828;62;52;19628;36;19749;30;19749;19
5863141;5934915;217;15166;66;42;15191;70;51;18081;72;58;20038;35;19569;29;19569;19
5863142;5934915;210;14676;65;41;14975;69;49;17881;68;56;17133;34;19026;28;19026;18
5863143;5934915;211;14753;64;41;14700;69;48;17210;68;51;17210;33;19155;28;19155;18
5863144;5934915;210;14732;64;41;14819;69;48;17253;71;51;17254;34;19137;28;19137;18
5863145;5934915;205;14349;64;40;14672;69;50;17137;74;53;17138;33;18803;28;18803;18
5863146;5934915;203;14235;64;41;14416;70;55;16757;81;59;16758;34;18609;28;18609;18
5863147;5934915;201;14079;64;41;14232;70;52;16602;76;56;16602;33;18532;28;18532;18
5863148;5934915;203;14198;64;41;14232;70;54;16721;81;58;16721;36;20026;30;20026;21
5863149;5934915;213;14919;63;40;14088;110;100;18339;112;100;18339;32;17245;29;17245;19
5863150;5934915;211;14745;76;48;14352;108;97;18165;108;97;18165;32;17197;29;17197;19
5863151;5934915;203;14217;76;48;14352;98;86;17636;103;90;17637;31;16667;28;16667;19
5863152;5934915;198;13886;68;43;13363;96;81;17305;98;85;17306;31;16237;28;16237;18
5863153;5934915;195;13633;69;44;13541;95;78;17052;93;82;17053;30;16155;27;16155;18
5863154;5934915;196;13726;69;44;13541;95;79;17145;96;83;17146;31;16175;27;16175;18
5863155;5934915;195;13673;69;44;13541;91;79;16048;90;76;14655;31;18173;27;18173;18
5863156;5934915;187;13080;62;40;12730;83;73;14192;80;68;14062;32;14229;29;13928;19
5863157;5934915;183;12776;62;40;12730;74;66;14787;78;62;13610;28;14157;26;13856;16
5863158;5934915;186;13019;62;40;12730;70;59;14594;73;59;13424;28;14069;26;13768;17
5863159;5934915;186;13016;55;35;12512;72;63;14598;75;59;13421;28;14021;25;13721;16
5863160;5934915;180;12628;55;35;12512;67;57;14210;75;53;13033;27;13484;24;13183;15
5863161;5934915;182;12768;53;34;12025;71;59;14350;76;55;13173;27;13726;24;13425;16
5863162;5934915;183;12775;54;34;12492;56;44;13439;56;41;13439;27;12748;24;12448;16
5863163;5934915;178;12489;54;34;12492;52;42;13309;51;40;13309;23;12176;20;12176;13
5863164;5934915;178;12456;53;33;12209;54;45;13010;55;44;13010;23;12131;21;12131;13
5863165;5934915;164;11491;49;31;11533;52;40;12095;57;37;12095;25;12692;22;12692;13
5863166;5934915;169;11821;-1;-1;-1;53;39;12595;60;38;12595;25;12473;22;12473;14
5863167;5934915;172;12011;-1;-1;-1;55;42;12803;61;41;12803;25;12831;23;12831;14
5863168;5934915;166;11616;48;31;11205;58;41;11934;69;46;11852;27;13479;23;13479;15
5863169;5934915;165;11580;49;31;11436;52;38;11713;67;49;13584;26;13283;23;13283;15
5863170;5934915;167;11689;49;31;11439;61;43;12040;69;47;11930;27;12736;23;12435;15
5863171;5934915;170;11878;49;31;11439;64;45;12230;74;50;12119;27;13217;24;12916;15
5863172;5934915;167;11705;52;33;11383;76;64;14300;77;61;17658;25;12519;23;12519;14
5863173;5934915;165;11540;52;33;11383;72;61;14135;76;59;17493;25;12589;23;12589;14
5863174;5934915;166;11634;53;34;11628;73;65;21388;77;56;17309;26;12856;23;12856;14
5863175;5934915;211;14781;54;34;11891;107;102;20705;105;94;15397;27;13228;24;13228;15
5863176;5934915;172;12008;55;35;11865;72;63;14055;80;66;22774;28;13746;25;13539;15
5863177;5934915;204;14272;55;35;11865;100;94;19771;100;87;14888;28;14178;25;14178;16
5863178;5934915;199;13958;54;34;11205;94;89;19457;96;82;14574;28;14063;25;14063;16
5863179;5934915;196;13688;54;34;10960;90;85;19186;91;78;14304;30;17632;26;16464;18
5863180;5934915;168;11772;54;34;10844;73;66;16997;79;59;15952;30;17388;25;16220;17
5863181;5934915;174;12152;54;34;10844;78;71;17377;81;66;13483;29;16993;25;15825;17
5863182;5934915;183;12832;54;35;11023;79;73;18331;81;66;13448;29;15273;24;15853;17
5863183;5934915;186;12996;56;35;11337;79;75;18495;82;68;13612;30;16994;25;15826;17
5863184;5934915;187;13106;62;40;13042;82;77;18605;84;70;13722;30;17311;26;16143;18
5863185;5934915;197;13761;62;40;13042;79;70;18370;81;66;15075;30;-1;25;-1;18
5863186;5934915;196;13732;62;40;13042;77;69;18341;81;66;15045;28;15477;23;15122;16
5863187;5934915;185;12967;62;40;13042;66;58;17576;66;56;17576;28;15421;23;15067;15
5863188;5934915;181;12696;60;38;12766;63;54;17306;63;52;17306;27;15368;22;15014;15
5863189;5934915;176;12323;60;38;12766;58;49;16933;61;47;16933;26;14981;22;14627;14
5863190;5934915;174;12196;59;38;12612;54;47;16806;61;45;16806;26;14924;22;14569;14
5863191;5934915;180;12597;60;38;12696;61;54;17679;61;51;17679;24;15158;20;14066;14
5863192;5934915;181;12704;58;37;12725;59;51;17481;60;48;17481;26;13378;21;13377;14
5863193;5934915;181;12670;57;36;12630;62;54;17670;61;51;17670;26;13512;21;13512;14
5863194;5934915;187;13062;57;36;12630;68;59;18100;67;57;18100;25;13400;21;13399;14
5863195;5934915;200;14013;57;36;12469;81;74;15610;85;71;15664;26;13859;22;13859;14
5863196;5934915;195;13648;-1;-1;-1;65;58;14458;72;54;14512;26;13688;22;13688;14
5863197;5934915;181;12665;56;35;12498;52;44;13250;58;40;13529;25;13652;21;13651;14
5863198;5934915;178;12488;55;35;12458;48;44;13682;58;44;13628;23;12941;20;12941;13
5863199;5934915;180;12608;56;36;12575;52;46;13461;58;44;13794;27;14259;22;14259;14
5863200;5934915;183;12798;58;37;12958;54;51;13722;62;48;14056;27;14301;23;14301;14
5863201;5934915;190;13281;59;38;13233;58;52;15530;68;57;15476;28;14649;23;14649;15
5863202;5934915;194;13552;61;39;13607;58;49;15340;71;54;15286;29;15738;24;15719;16
5863203;5934915;195;13626;62;39;13673;58;50;15350;69;56;15941;31;15855;25;16102;16
5863204;5934915;195;13630;62;39;13688;58;49;16352;64;53;16298;31;15994;26;16114;16
5863205;5934915;195;13671;62;39;13701;57;48;16461;64;52;16407;32;16006;27;16006;17
5863206;5934915;199;13911;64;40;13997;59;52;16766;64;56;16712;32;16432;26;16432;17
5863207;5934915;202;14121;64;41;14152;63;56;14536;64;56;14536;34;17137;28;17137;18
5863208;5934915;206;14421;66;42;14435;60;51;14413;62;54;14413;35;17362;28;17558;18
5863209;5934915;207;14494;67;43;14664;60;50;14322;62;53;14322;35;17767;28;17585;18
5863210;5934915;207;14477;67;42;14621;58;49;14274;60;52;14274;35;18321;29;18321;18
5863211;5934915;214;14965;68;43;14892;65;59;14761;65;59;14761;34;19696;29;19696;20
5863212;5934915;216;15096;68;43;15112;68;61;14892;69;63;20343;34;22251;29;22251;20
5863213;5934915;220;15401;68;43;15145;68;63;20098;70;60;20098;33;22016;28;22016;19
5863214;5934915;224;15659;68;43;15145;64;50;16013;69;57;19937;33;21814;28;21814;19
5863215;5934915;229;16012;69;44;15454;73;65;19766;76;57;20129;32;21423;28;21423;18
5863216;5934915;245;17136;73;46;15965;84;73;19456;88;66;19819;32;21140;28;21140;19
5863217;5934915;243;16983;75;47;16418;83;71;19304;82;64;19667;31;20649;27;20649;18
5863218;5934915;236;16542;75;47;16447;73;65;18862;79;57;19226;30;20419;26;20419;17
5863219;5934915;232;16225;78;49;16783;72;60;18546;72;53;18909;30;20109;26;20109;17
5863220;5934915;243;17024;78;49;16783;75;64;20654;76;62;19926;30;20577;26;20577;17
5863221;5934915;248;17358;81;52;17880;76;65;20749;78;63;20021;29;20136;25;20136;17
5863222;5934915;249;17411;79;50;17367;67;53;19899;72;51;19171;31;20586;26;20586;17
5863223;5934915;252;17654;80;51;17611;68;55;20004;75;53;19276;31;21244;27;21244;18
5863224;5934915;256;17890;86;54;18291;74;58;20241;78;56;19513;33;21520;28;21520;18
5863225;5934915;263;18376;86;54;18336;75;63;20613;84;63;19999;34;21320;29;21320;19
5863226;5934915;257;17965;80;51;17870;81;56;20139;83;70;20494;34;21541;29;21541;19
5863227;5934915;261;18299;82;52;18099;86;61;20473;90;75;21609;35;22028;30;22028;19
5863228;5934915;265;18581;82;52;18191;89;65;20755;94;79;21892;35;22220;30;22220;19
5863229;5934915;270;18908;82;52;18191;93;70;21082;96;84;22218;35;24863;30;24863;19
5863230;5934915;283;19777;89;57;19200;104;82;21951;107;80;21951;41;24925;35;24925;23
5863231;5934915;281;19669;89;57;19200;103;81;21844;105;79;21844;41;25152;35;25152;23
5863232;5934915;284;19904;89;57;19200;106;84;22078;105;82;22078;41;25256;35;25256;24
5863233;5934915;294;20595;89;57;19200;106;90;24108;109;88;24108;41;24513;35;24513;25
5863234;5934915;298;20874;89;57;19200;104;88;24008;109;86;24008;41;24562;35;24562;25
5863235;5934915;303;21214;89;57;19200;112;88;24348;111;91;24348;41;24671;35;24671;25
5863236;5934915;307;21491;113;72;25451;118;92;24625;122;95;24625;41;25142;35;25142;25
5864955;5934915;437;30605;130;82;30817;120;105;31196;122;101;32065;61;35839;55;35397;36
5864956;5934915;438;30679;127;80;30000;120;106;31270;122;102;32139;60;35540;54;35098;35
5864957;5934915;434;30409;127;80;30000;120;102;31000;118;98;31870;60;35163;54;34722;35
5864958;5934915;433;30316;127;80;30000;124;108;31955;131;109;31208;60;35098;54;34656;35
5864959;5934915;431;30163;132;84;30272;121;107;30800;128;103;31669;61;35370;54;34928;35
5864960;5934915;432;30259;132;84;30341;121;108;30896;131;108;31151;61;35483;55;35042;36
5864961;5934915;440;30797;132;83;30586;116;99;34892;131;98;35650;63;37975;55;38569;34
5864962;5934915;412;28808;119;75;28496;113;86;33419;125;85;34178;63;36355;55;36949;34
5864963;5934915;408;28566;119;75;28496;102;83;33177;113;82;33936;58;35584;51;36177;31
5864964;5934915;404;28247;117;74;28209;98;79;32404;113;78;33163;57;35394;50;35988;31
5864965;5934915;400;28001;117;74;28300;113;92;32888;125;91;33647;57;35533;50;36126;31
5864966;5934915;401;28082;117;74;27813;116;93;32969;125;92;33727;57;35267;50;35861;30
5864967;5934915;400;27976;119;75;27514;113;91;32862;125;90;33621;57;35434;50;36028;30
5864968;5934915;394;27558;119;75;27514;116;97;33239;125;96;33998;57;34672;50;35266;30
5864969;5934915;398;27869;119;75;27514;120;101;33550;131;100;34309;56;34928;49;35521;30
5864970;5934915;405;28332;114;72;26419;129;107;33962;138;106;34720;56;35069;49;35663;30
5864971;5934915;393;27494;114;72;26419;129;111;33160;138;110;33918;56;35163;49;35757;30
5864972;5934915;387;27100;114;72;26419;126;105;32766;138;104;33524;56;34456;49;35050;30
5864973;5934915;390;27285;114;72;26419;129;108;32951;138;107;33709;56;34551;49;35144;30
5864974;5934915;393;27532;111;71;25158;129;111;33197;138;110;33956;50;33816;43;30243;30
5864975;5934915;-1;-1;107;68;24927;-1;-1;-1;-1;-1;-1;50;33624;42;30051;30
5864976;5934915;395;27679;121;77;27256;160;137;31566;163;136;34329;60;33153;53;29580;34
5864977;5934915;392;27448;121;77;27256;152;134;31336;163;133;34098;60;33048;53;29475;34
5864978;5934915;397;27815;125;79;27594;166;139;31702;175;145;32007;61;35562;54;36156;35
5864979;5934915;406;28438;125;79;27594;166;148;32326;182;154;32630;61;35721;54;36315;35
5864980;5934915;397;27802;125;79;27594;166;139;31689;175;145;31994;61;35869;54;36462;35
5864981;5934915;393;27539;124;79;27744;152;135;31427;163;134;34189;61;36125;55;36719;35
5864982;5934915;395;27654;124;79;27744;160;137;31541;163;136;34304;61;36152;55;36746;35
5864983;5934915;327;22904;97;62;22929;122;101;26380;126;102;26380;46;36099;39;36693;27
5864984;5934915;324;22669;97;62;22929;115;97;26120;125;98;26120;46;28554;39;28719;27
5864985;5934915;316;22142;97;62;22929;128;107;26801;136;108;26801;46;28468;39;28632;27
5864986;5934915;311;21797;97;61;21690;122;108;26880;137;109;26880;47;28913;40;29077;28
5864987;5934915;313;21884;94;59;21172;123;111;25574;137;113;27176;47;26145;39;26087;27
5864988;5934915;299;20957;94;59;21172;106;86;24802;126;100;24845;47;25776;39;25718;27
5864989;5934915;296;20749;93;59;21140;103;83;24594;124;97;24637;47;25650;39;25592;27
5864990;5934915;291;20358;93;59;21140;99;78;24203;124;93;24215;46;25214;39;25156;26
5864991;5934915;288;20147;86;54;20151;96;75;23992;118;88;24035;45;24993;38;24935;25
5864992;5934915;286;20002;85;54;20041;93;72;23847;117;86;23890;45;24604;38;24546;25
5864993;5934915;283;19787;85;54;20123;85;61;23041;114;84;23643;44;24826;37;24768;25
5864994;5934915;287;20106;85;54;20123;87;63;23198;116;86;22779;44;25412;37;24768;25
5864995;5934915;270;18867;80;50;18979;84;62;21201;97;68;21937;41;23502;35;23444;23
5864996;5934915;267;18688;80;50;18979;82;58;20953;92;64;21689;41;23708;35;23650;23
5864997;5934915;264;18463;79;50;18717;79;55;20728;91;61;21464;41;23740;34;23682;22
5864998;5934915;264;18513;78;50;18607;79;57;20891;94;63;21627;41;23005;34;22947;22
5864999;5934915;269;18850;81;51;17872;93;77;23546;103;87;23878;41;22510;35;22452;24
5865000;5934915;248;17377;81;51;17892;85;70;19816;88;73;19817;41;22304;34;22246;23
5865001;5934915;245;17128;77;49;17057;81;66;19567;86;69;19568;39;21363;32;21363;22
5865002;5934915;243;17014;74;47;16555;77;65;19453;85;68;19454;39;20855;32;20855;22
5865003;5934915;239;16731;75;48;16755;75;61;19170;82;64;19171;38;21259;32;21259;21
5865004;5934915;225;15763;70;45;15883;70;55;18340;74;59;20140;37;20084;31;20084;20
5865005;5934915;222;15546;69;44;15719;68;52;18092;67;56;19892;36;19914;30;19914;20
5865006;5934915;216;15086;67;43;15228;65;50;18001;65;54;19306;35;19469;29;19469;19
5865007;5934915;211;14740;65;42;14938;69;48;17235;70;57;19509;35;19152;29;19152;19
5865008;5934915;205;14379;64;40;14564;61;43;16873;65;46;16874;33;18954;27;18954;18
5865009;5934915;202;14164;63;40;14376;61;43;16633;65;46;16633;33;18463;27;18463;17
5865010;5934915;202;14132;63;40;14423;69;47;16920;70;50;16921;33;18526;27;18526;18
5865011;5934915;198;13882;64;40;14211;69;50;16405;76;54;16405;34;18289;28;18289;18
5865012;5934915;199;13898;63;40;14069;69;50;16421;76;54;16422;33;18379;27;18379;18
5865013;5934915;201;14098;63;40;14069;70;53;16620;79;57;16621;33;18096;27;18096;18
5865014;5934915;205;14344;62;39;13763;70;56;16867;81;60;16868;33;18205;27;18205;17
5865015;5934915;214;14953;62;39;13313;112;100;18373;112;100;18373;31;17287;28;17287;18
5865016;5934915;200;14009;62;39;13313;97;83;17428;101;87;17429;31;16173;28;16173;18
5865017;5934915;197;13766;68;43;13363;96;79;17185;99;83;17186;31;16357;27;16357;18
5865018;5934915;191;13388;68;43;13363;88;74;16808;89;78;16808;30;15807;27;15807;18
5865019;5934915;192;13456;69;44;13541;87;75;16875;92;79;16876;30;16090;27;16090;18
5865020;5934915;196;13706;69;44;13541;96;79;17125;96;83;17126;31;18299;27;18299;18
5865021;5934915;182;12712;61;39;12527;83;73;14223;80;68;14093;32;14436;28;14136;19
5865022;5934915;178;12492;60;38;12374;77;69;15007;80;65;13830;32;14222;28;13922;19
5865023;5934915;184;12858;57;36;12199;71;61;14440;73;57;13263;27;13811;25;13510;16
5865024;5934915;181;12700;55;35;12512;69;58;14282;73;54;13105;27;13573;25;13272;16
5865025;5934915;177;12368;55;35;12512;67;54;13949;75;50;12772;26;13247;24;12947;15
5865026;5934915;179;12548;53;34;12025;67;56;14129;75;52;12952;27;13613;24;13312;16
5865027;5934915;170;11929;52;33;11813;67;48;12464;71;47;12464;26;12845;23;12544;14
5865028;5934915;181;12704;52;33;11851;56;46;13574;55;43;13574;23;12243;21;12243;13
5865029;5934915;162;11323;48;31;11221;53;42;12248;60;39;12248;24;11892;21;11834;13
5865030;5934915;161;11273;48;31;11221;53;38;12014;59;35;12014;25;12894;22;12894;14
5865031;5934915;168;11751;-1;-1;-1;53;40;12124;62;37;12124;25;12899;22;12899;14
5865032;5934915;170;11906;48;30;11032;54;42;12279;63;39;12279;26;11946;22;11645;14
5865033;5934915;160;11170;48;31;11205;51;43;11402;63;40;11402;25;12296;22;11995;14
5865034;5934915;163;11393;49;31;11374;56;39;11629;66;43;11633;26;12229;23;11929;14
5865035;5934915;166;11652;49;31;11439;61;42;12003;69;47;11892;27;12842;23;12373;15
5865036;5934915;162;11341;51;32;11038;68;59;13936;70;60;12010;27;12714;23;12714;15
5865037;5934915;161;11261;51;32;11038;67;57;13856;69;61;12390;25;12395;23;12395;14
5865038;5934915;161;11249;51;33;11193;67;57;13854;69;61;12377;25;12529;23;12529;14
5865039;5934915;164;11482;53;34;11618;72;61;14100;75;63;12610;26;12831;23;12831;14
5865040;5934915;172;12046;54;34;11739;73;64;14088;80;66;22817;27;13093;24;13093;15
5865041;5934915;167;11719;55;35;11806;69;59;13760;77;63;22598;27;13495;24;13288;15
5865042;5934915;166;11587;55;35;11806;69;57;13633;75;60;13633;28;13838;25;13631;15
5865043;5934915;162;11355;54;34;11205;68;60;16580;76;53;15535;28;14846;24;14846;15
5865044;5934915;164;11482;54;34;10960;70;61;16707;78;54;15662;30;14779;26;14779;18
5865045;5934915;187;13063;54;34;10844;84;79;18769;84;72;13886;29;14112;25;14112;17
5865046;5934915;179;12564;54;35;11023;77;72;18270;78;65;13387;29;16914;25;15746;17
5865047;5934915;178;12446;54;35;11033;71;68;17989;74;61;13106;28;16631;23;15463;16
5865048;5934915;182;12767;56;35;11337;77;72;18266;78;65;13383;29;16948;24;15780;17
5865049;5934915;187;13067;55;35;11554;79;76;18566;82;69;13683;30;17350;25;16182;18
5865050;5934915;192;13456;62;40;13042;81;74;18653;85;70;15358;31;16044;26;14877;18
5865051;5934915;183;12787;62;40;13042;66;58;17283;65;56;17283;28;15321;23;14967;16
5865052;5934915;182;12768;62;40;13042;66;58;17264;65;56;17264;27;15060;22;14706;15
5865053;5934915;174;12198;58;37;12262;59;50;16694;61;48;16694;26;14675;21;14321;15
5865054;5934915;175;12282;60;38;12543;59;51;16778;61;49;16778;26;14753;21;14399;15
5865055;5934915;170;11893;58;37;12495;53;46;16733;57;44;16733;26;14619;22;14265;14
5865056;5934915;177;12358;57;36;12371;58;50;16995;61;48;16995;28;14254;23;13900;16
5865057;5934915;181;12648;57;36;12210;63;56;17828;64;53;17828;26;13498;21;13497;14
5865058;5934915;176;12299;56;35;12351;60;55;17746;61;52;17746;25;13009;20;13009;13
5865059;5934915;178;12425;57;36;12469;68;61;18139;65;54;17949;25;13254;21;13253;14
5865060;5934915;181;12680;57;36;12469;69;64;18394;69;61;18394;26;13132;21;13131;14
5865061;5934915;194;13578;-1;-1;-1;82;77;19292;86;73;19292;25;13425;21;13424;13
5865062;5934915;175;12258;-1;-1;-1;51;44;13474;59;39;13474;25;13258;20;13257;13
5865063;5934915;175;12226;55;35;12270;45;40;13023;55;38;13357;29;13637;25;13637;16
5865064;5934915;177;12424;57;36;12723;51;45;13348;58;42;13681;26;14160;22;14160;14
5865065;5934915;180;12578;56;36;12478;53;47;13541;58;45;13874;25;14088;21;14088;14
5865066;5934915;183;12786;61;39;13520;57;52;13820;62;49;14154;28;14259;24;14844;15
5865067;5934915;188;13151;61;38;13468;59;53;16132;67;58;16078;29;15187;24;15187;16
5865068;5934915;191;13395;62;39;13730;58;46;15630;66;51;15576;30;15766;25;15766;16
5865069;5934915;191;13346;61;39;13371;58;49;16380;64;55;15989;30;15693;24;15693;16
5865070;5934915;192;13474;61;39;13575;58;50;16458;64;58;16234;31;15953;25;15953;16
5865071;5934915;195;13673;62;40;13785;59;52;16770;60;51;14662;32;16682;26;16491;17
5865072;5934915;200;13979;64;40;13996;60;51;14423;60;54;14423;33;16893;27;16893;17
5865073;5934915;203;14190;65;41;14215;65;57;14634;65;57;14634;34;17052;28;17052;18
5865074;5934915;203;14234;66;42;14368;53;46;14071;57;49;14071;35;17258;29;17258;19
5865075;5934915;204;14304;66;42;14416;55;47;14141;57;50;14141;34;18233;28;18233;18
5865076;5934915;207;14473;66;42;14425;60;50;14310;62;53;14310;36;18165;30;18165;19
5865077;5934915;227;15860;68;43;15112;76;66;20435;79;64;20435;34;22413;29;22413;20
5865078;5934915;225;15742;68;43;15145;70;66;20317;76;63;20317;33;21986;29;21986;19
5865079;5934915;226;15804;68;43;15145;66;52;16114;71;59;20038;33;21968;29;21968;19
5865080;5934915;250;17509;73;46;15484;89;79;19829;91;71;20193;32;21301;28;21301;19
5865081;5934915;246;17235;73;46;15484;87;75;19556;90;67;19919;32;21099;28;21099;19
5865082;5934915;242;16909;73;46;15484;81;70;19229;80;62;19593;31;20853;27;20853;18
5865083;5934915;242;16923;78;49;16783;81;70;19244;80;63;19607;31;20569;27;20569;18
5865084;5934915;228;15964;73;46;16231;69;57;18279;70;49;18643;30;19858;25;19858;17
5865085;5934915;230;16090;73;46;16164;69;58;18410;69;51;18774;31;19649;27;19649;18
5865086;5934915;244;17087;74;47;16621;72;60;20363;76;58;19635;29;19804;26;19804;17
5865087;5934915;242;16950;78;49;17134;68;56;20094;73;54;19366;32;20379;28;20378;18
5865088;5934915;245;17181;78;49;17146;72;55;19636;74;58;18760;32;20621;28;20621;18
5865089;5934915;251;17596;84;53;18103;75;58;19830;76;60;19788;32;20644;28;20644;18
5865090;5934915;260;18226;85;54;18306;77;63;20576;83;61;19849;34;20989;29;20989;18
5865091;5934915;258;18076;80;51;17870;84;58;20250;83;71;19656;35;21462;30;21462;19
5865092;5934915;261;18291;82;52;18191;87;61;20466;90;74;19871;35;21816;30;21816;19
5865093;5934915;269;18807;82;52;18191;93;68;20981;96;82;22118;35;22133;30;22133;19
5865094;5934915;281;19699;82;52;18191;112;88;22394;108;86;22394;41;24602;35;24602;23
5865095;5934915;280;19631;89;57;19200;106;85;22134;106;83;22134;41;24710;35;24710;23
5865096;5934915;281;19678;89;57;19200;111;89;22416;108;87;22416;41;24917;35;24917;24
5865097;5934915;284;19877;89;57;19200;112;92;22616;113;90;22616;41;24886;35;24886;24
5865098;5934915;288;20139;89;57;19200;122;102;24001;121;107;23821;41;24264;35;24264;25
5865099;5934915;288;20186;89;57;19200;108;91;24196;109;89;24196;41;24331;35;24331;25
5865100;5934915;292;20426;89;57;19200;114;95;24456;120;93;24456;41;24469;35;24469;25
5865101;5934915;296;20738;113;72;25451;136;116;25358;137;121;21804;41;25038;35;25038;25
5865102;5934915;297;20774;113;72;25451;136;116;25394;137;122;21841;38;24967;33;24967;23
5866818;5934915;434;30355;130;82;30817;120;101;30946;115;97;31815;61;35612;55;35170;36
5866819;5934915;431;30183;126;80;30201;117;99;30774;115;95;31643;60;35406;54;34965;35
5866820;5934915;431;30183;127;80;30000;117;99;30775;115;95;31644;60;35033;54;34592;35
5866821;5934915;424;29698;127;80;30000;120;100;30335;115;96;31204;60;34935;54;34494;35
5866822;5934915;429;30004;132;84;30272;120;105;30641;122;101;31511;61;35175;54;34734;35
5866823;5934915;429;30061;132;84;30341;120;106;30698;122;102;31568;61;35330;55;34888;35
5866824;5934915;432;30259;133;84;30357;121;108;30896;131;108;31150;61;35725;55;35283;36
5866825;5934915;411;28780;118;75;28426;113;87;32937;125;86;33695;58;35722;51;36315;31
5866826;5934915;405;28327;116;74;28171;102;80;32484;113;79;33242;57;35553;50;36147;31
5866827;5934915;400;28023;116;73;27994;98;76;32180;113;75;32938;57;35158;50;35752;30
5866828;5934915;396;27744;117;74;27813;102;84;32330;119;83;33089;57;35087;50;35681;30
